dataset_id,source_id,age_ka_bp,age_uncertainty_ka,proxy_name,proxy_value,proxy_unit,quality_flag,sha256_source
pile_benthique_independante,Ahn-et-al-2017,88.000000,,prob_stack_benthic_d18O,4.0902159,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,89.000000,,prob_stack_benthic_d18O,4.1561102,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,90.000000,,prob_stack_benthic_d18O,4.2166314,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,91.000000,,prob_stack_benthic_d18O,4.1533375,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,92.000000,,prob_stack_benthic_d18O,4.1273858,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,93.000000,,prob_stack_benthic_d18O,4.1097636,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,94.000000,,prob_stack_benthic_d18O,4.0137366,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,95.000000,,prob_stack_benthic_d18O,3.9767095,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,96.000000,,prob_stack_benthic_d18O,3.9498192,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,97.000000,,prob_stack_benthic_d18O,3.8850961,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
