dataset_id,source_id,age_ka_bp,age_uncertainty_ka,proxy_name,proxy_value,proxy_unit,quality_flag,sha256_source
insolation_convention_1,Berger-orbit91,66.000000,0,65N_July_insolation,418.27,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,67.000000,0,65N_July_insolation,413.57,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,68.000000,0,65N_July_insolation,410.07,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,69.000000,0,65N_July_insolation,408.05,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,70.000000,0,65N_July_insolation,407.69,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,71.000000,0,65N_July_insolation,409.08,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,72.000000,0,65N_July_insolation,412.19,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,73.000000,0,65N_July_insolation,416.9,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,74.000000,0,65N_July_insolation,422.94,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,75.000000,0,65N_July_insolation,429.97,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,76.000000,0,65N_July_insolation,437.53,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,77.000000,0,65N_July_insolation,445.14,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,78.000000,0,65N_July_insolation,452.26,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,79.000000,0,65N_July_insolation,458.38,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,80.000000,0,65N_July_insolation,463.07,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,81.000000,0,65N_July_insolation,465.99,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,82.000000,0,65N_July_insolation,466.91,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,83.000000,0,65N_July_insolation,465.81,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
