time_myr,obliquity_A_deg,eccentricity_A,obliquity_B_deg,eccentricity_B
15.599999999999454,59.24504550400066,0.2421776640000035,24.49917414399959,0.0793552537599983
15.619999999999454,59.221081508032654,0.2420488253120035,24.514094153151593,0.07941793515007829
15.639999999999453,59.19710076313665,0.2419198965760035,24.529002064895593,0.0794805413478383
15.659999999999453,59.17310330502466,0.24179087798400356,24.54389786886359,0.07954307232255829
15.679999999999453,59.149089169408654,0.24166176972800352,24.55878155468759,0.07960552804351831
15.699999999999452,59.12505839200066,0.24153257200000355,24.573653111999594,0.0796679084799983
15.719999999999452,59.10101100851266,0.24140328499200353,24.588512530431593,0.0797302136012783
15.739999999999451,59.07694705465666,0.24127390889600353,24.603359799615593,0.0797924433766383
15.759999999999451,59.05286656614466,0.24114444390400352,24.618194909183593,0.0798545977753583
15.77999999999945,59.02876957868866,0.24101489020800354,24.633017848767594,0.07991667676671829
15.79999999999945,59.00465612800066,0.24088524800000355,24.647828607999593,0.07997868031999832
15.81999999999945,58.98052624979267,0.24075551747200358,24.66262717651159,0.0800406084044783
15.83999999999945,58.95637997977666,0.2406256988160036,24.677413543935593,0.0801024609894383
15.859999999999449,58.93221735366467,0.24049579222400358,24.69218769990359,0.0801642380441583
15.879999999999448,58.90803840716867,0.2403657978880036,24.70694963404759,0.0802259395379183
15.899999999999448,58.88384317600067,0.2402357160000036,24.721699335999595,0.0802875654399983
15.919999999999447,58.859631695872665,0.24010554675200357,24.736436795391597,0.08034911571967832
15.939999999999447,58.835404002496674,0.23997529033600362,24.751162001855597,0.08041059034623832
15.959999999999447,58.81116013158467,0.2398449469440036,24.765874945023594,0.08047198928895831
15.979999999999446,58.78690011884867,0.2397145167680036,24.780575614527592,0.0805333125171183
15.999999999999446,58.76262400000068,0.23958400000000363,24.79526399999959,0.0805945599999983
16.019999999999445,58.738331810752676,0.23945339683200362,24.809940091071596,0.08065573170687831
16.039999999999445,58.71402358681667,0.23932270745600365,24.824603877375594,0.08071682760703831
16.059999999999444,58.68969936390468,0.23919193206400363,24.839255348543595,0.08077784766975832
16.079999999999444,58.665359177728675,0.23906107084800365,24.853894494207594,0.0808387918643183
16.099999999999444,58.64100306400068,0.23893012400000363,24.868521303999593,0.08089966015999832
16.119999999999443,58.61663105843268,0.23879909171200364,24.883135767551593,0.08096045252607831
16.139999999999443,58.592243196736675,0.23866797417600366,24.897737874495594,0.08102116893183832
16.159999999999442,58.56783951462468,0.23853677158400366,24.912327614463592,0.08108180934655831
16.179999999999442,58.54342004780868,0.23840548412800366,24.926904977087595,0.08114237373951833
16.19999999999944,58.51898483200068,0.23827411200000365,24.941469951999593,0.08120286207999833
16.21999999999944,58.494533902912686,0.2381426553920037,24.956022528831596,0.08126327433727831
16.23999999999944,58.47006729625668,0.23801111449600365,24.97056269721559,0.08132361048063831
16.25999999999944,58.445585047744686,0.23787948950400367,24.985090446783595,0.08138387047935833
16.27999999999944,58.42108719308868,0.23774778060800367,24.999605767167594,0.08144405430271832
16.29999999999944,58.396573768000685,0.23761598800000366,25.014108647999596,0.08150416191999833
16.31999999999944,58.37204480819269,0.2374841118720037,25.028599078911594,0.08156419330047833
16.33999999999944,58.347500349376695,0.23735215241600371,25.04307704953559,0.08162414841343832
16.359999999999438,58.32294042726469,0.2372201098240037,25.057542549503594,0.08168402722815832
16.379999999999438,58.29836507756869,0.2370879842880037,25.07199556844759,0.08174382971391833
16.399999999999437,58.27377433600069,0.23695577600000373,25.08643609599959,0.08180355583999832
16.419999999999437,58.24916823827269,0.2368234851520037,25.100864121791595,0.08186320557567833
16.439999999999436,58.2245468200967,0.23669111193600373,25.115279635455593,0.08192277889023833
16.459999999999436,58.19991011718469,0.2365586565440037,25.129682626623595,0.08198227575295833
16.479999999999436,58.17525816524869,0.2364261191680037,25.144073084927594,0.08204169613311833
16.499999999999435,58.1505910000007,0.23629350000000376,25.15845099999959,0.08210103999999832
16.519999999999435,58.12590865715269,0.23616079923200373,25.172816361471597,0.08216030732287834
16.539999999999434,58.1012111724167,0.23602801705600374,25.187169158975593,0.08221949807103833
16.559999999999434,58.0764985815047,0.23589515366400376,25.201509382143595,0.08227861221375835
16.579999999999433,58.0517709201287,0.23576220924800378,25.215837020607594,0.08233764972031835
16.599999999999433,58.0270282240007,0.23562918400000377,25.230152063999594,0.08239661055999833
16.619999999999433,58.0022705288327,0.2354960781120038,25.244454501951594,0.08245549470207833
16.639999999999432,57.977497870336705,0.23536289177600378,25.258744324095595,0.08251430211583834
16.65999999999943,57.95271028422471,0.2352296251840038,25.273021520063594,0.08257303277055833
16.67999999999943,57.9279078062087,0.2350962785280038,25.287286079487597,0.08263168663551834
16.69999999999943,57.903090472000706,0.23496285200000377,25.301537991999595,0.08269026367999835
16.71999999999943,57.87825831731271,0.23482934579200382,25.315777247231594,0.08274876387327834
16.73999999999943,57.85341137785671,0.2346957600960038,25.330003834815592,0.08280718718463834
16.75999999999943,57.828549689344705,0.23456209510400378,25.3442177443836,0.08286553358335835
16.77999999999943,57.80367328748871,0.2344283510080038,25.358418965567594,0.08292380303871835
16.79999999999943,57.77878220800071,0.23429452800000383,25.372607487999595,0.08298199551999835
16.81999999999943,57.75387648659271,0.23416062627200385,25.386783301311596,0.08304011099647836
16.839999999999428,57.728956158976715,0.23402664601600381,25.4009463951356,0.08309814943743835
16.859999999999427,57.704021260864714,0.23389258742400382,25.415096759103594,0.08315611081215835
16.879999999999427,57.67907182796871,0.23375845068800383,25.429234382847596,0.08321399508991835
16.899999999999427,57.65410789600072,0.23362423600000387,25.443359255999596,0.08327180223999836
16.919999999999426,57.62912950067272,0.23348994355200386,25.457471368191598,0.08332953223167837
16.939999999999426,57.604136677696715,0.23335557353600384,25.471570709055598,0.08338718503423836
16.959999999999425,57.57912946278472,0.23322112614400387,25.485657268223594,0.08344476061695835
16.979999999999425,57.55410789164872,0.23308660156800387,25.499731035327596,0.08350225894911836
16.999999999999424,57.529072000000724,0.23295200000000388,25.513791999999594,0.08355967999999836
17.019999999999424,57.50402182355272,0.23281732163200386,25.527840151871594,0.08361702373887836
17.039999999999424,57.478957398016725,0.2326825666560039,25.541875480575595,0.08367429013503835
17.059999999999423,57.453878759104725,0.2325477352640039,25.555897975743598,0.08373147915775836
17.079999999999423,57.42878594252873,0.23241282764800392,25.569907627007595,0.08378859077631837
17.099999999999422,57.40367898400073,0.2322778440000039,25.5839044239996,0.08384562495999837
17.119999999999422,57.378557919232726,0.23214278451200387,25.597888356351596,0.08390258167807838
17.13999999999942,57.35342278393672,0.23200764937600388,25.611859413695598,0.08395946089983838
17.15999999999942,57.328273613824734,0.23187243878400393,25.625817585663594,0.08401626259455836
17.17999999999942,57.30311044460873,0.2317371529280039,25.639762861887597,0.08407298673151838
17.19999999999942,57.27793331200073,0.23160179200000391,25.6536952319996,0.08412963327999837
17.21999999999942,57.25274225171273,0.23146635619200395,25.667614685631595,0.08418620220927836
17.23999999999942,57.227537299456735,0.23133084569600393,25.681521212415596,0.08424269348863836
17.25999999999942,57.202318490944734,0.23119526070400392,25.695414801983596,0.08429910708735837
17.27999999999942,57.177085861888735,0.23105960140800397,25.709295443967598,0.08435544297471838
17.299999999999418,57.15183944800073,0.23092386800000392,25.723163127999598,0.08441170111999838
17.319999999999418,57.12657928499274,0.23078806067200397,25.737017843711598,0.08446788149247839
17.339999999999417,57.101305408576735,0.23065217961600398,25.750859580735593,0.08452398406143836
17.359999999999417,57.07601785446474,0.23051622502400398,25.764688328703595,0.08458000879615837
17.379999999999416,57.05071665836874,0.230380197088004,25.778504077247597,0.08463595566591836
17.399999999999416,57.025401856000734,0.23024409600000395,25.7923068159996,0.08469182463999839
17.419999999999416,57.00007348307274,0.23010792195200397,25.806096534591596,0.08474761568767838
17.439999999999415,56.974731575296744,0.22997167513600397,25.819873222655595,0.08480332877823837
17.459999999999415,56.949376168384745,0.229835355744004,25.833636869823597,0.08485896388095837
17.479999999999414,56.92400729804874,0.229698963968004,25.8473874657276,0.0849145209651184
17.499999999999414,56.89862500000075,0.229562500000004,25.861124999999596,0.08496999999999837
17.519999999999413,56.87322930995275,0.229425964032004,25.874849462271598,0.08502540095487839
17.539999999999413,56.84782026361675,0.229289356256004,25.888560842175597,0.08508072379903839
17.559999999999413,56.82239789670475,0.22915267686400403,25.902259129343598,0.08513596850175839
17.579999999999412,56.79696224492875,0.22901592604800403,25.915944313407596,0.08519113503231839
17.59999999999941,56.77151334400075,0.22887910400000405,25.929616383999598,0.08524622335999839
17.61999999999941,56.746051229632755,0.22874221091200403,25.943275330751597,0.08530123345407839
17.63999999999941,56.72057593753675,0.22860524697600404,25.956921143295595,0.0853561652838384
17.65999999999941,56.69508750342476,0.22846821238400405,25.9705538112636,0.08541101881855838
17.67999999999941,56.66958596300876,0.22833110732800405,25.9841733242876,0.08546579402751839
17.69999999999941,56.64407135200075,0.22819393200000404,25.9977796719996,0.08552049087999838
17.71999999999941,56.61854370611275,0.22805668659200407,26.011372844031598,0.0855751093452784
17.73999999999941,56.593003061056756,0.22791937129600404,26.0249528300156,0.0856296493926384
17.75999999999941,56.56744945254475,0.22778198630400404,26.038519619583603,0.0856841109913584
17.779999999999408,56.541882916288756,0.2276445318080041,26.0520732023676,0.0857384941107184
17.799999999999407,56.51630348800076,0.22750700800000406,26.065613567999602,0.08579279871999841
17.819999999999407,56.49071120339276,0.2273694150720041,26.079140706111602,0.08584702478847842
17.839999999999407,56.46510609817676,0.22723175321600408,26.0926546063356,0.0859011722854384
17.859999999999406,56.43948820806476,0.22709402262400408,26.1061552583036,0.0859552411801584
17.879999999999406,56.41385756876876,0.2269562234880041,26.119642651647595,0.0860092314419184
17.899999999999405,56.38821421600077,0.2268183560000041,26.1331167759996,0.0860631430399984
17.919999999999405,56.362558185472764,0.2266804203520041,26.1465776209916,0.08611697594367843
17.939999999999404,56.33688951289677,0.22654241673600412,26.1600251762556,0.0861707301222384
17.959999999999404,56.311208233984765,0.2264043453440041,26.173459431423602,0.0862244055449584
17.979999999999404,56.28551438444877,0.2262662063680041,26.1868803761276,0.0862780021811184
17.999999999999403,56.25980800000077,0.22612800000000416,26.2002879999996,0.08633151999999841
18.019999999999403,56.23408911635276,0.2259897264320041,26.2136822926716,0.08638495897087842
18.039999999999402,56.20835776921677,0.22585138585600412,26.2270632437756,0.08643831906303841
18.059999999999402,56.182613994304766,0.22571297846400412,26.240430842943603,0.08649160024575842
18.0799999999994,56.15685782732877,0.22557450444800414,26.2537850798076,0.08654480248831842
18.0999999999994,56.131089304000774,0.22543596400000415,26.267125943999602,0.08659792575999842
18.1199999999994,56.105308460032774,0.22529735731200418,26.2804534251516,0.08665097003007842
18.1399999999994,56.07951533113677,0.22515868457600413,26.293767512895602,0.08670393526783843
18.1599999999994,56.05370995302477,0.22501994598400415,26.3070681968636,0.08675682144255842
18.1799999999994,56.027892361408774,0.22488114172800416,26.3203554666876,0.08680962852351844
18.1999999999994,56.002062592000776,0.22474227200000418,26.3336293119996,0.08686235647999843
18.2199999999994,55.976220680512775,0.2246033369920042,26.3468897224316,0.08691500528127842
18.239999999999398,55.950366662656776,0.2244643368960042,26.3601366876156,0.08696757489663842
18.259999999999398,55.92450057414478,0.2243252719040042,26.373370197183604,0.08702006529535843
18.279999999999397,55.898622450688784,0.2241861422080042,26.3865902407676,0.08707247644671844
18.299999999999397,55.87273232800078,0.2240469480000042,26.399796807999603,0.08712480831999843
18.319999999999396,55.84683024179278,0.22390768947200418,26.412989888511603,0.08717706088447844
18.339999999999396,55.820916227776785,0.2237683668160042,26.4261694719356,0.08722923410943843
18.359999999999395,55.794990321664784,0.22362898022400424,26.439335547903603,0.08728132796415843
18.379999999999395,55.76905255916879,0.22348952988800425,26.4524881060476,0.08733334241791843
18.399999999999395,55.743102976000785,0.2233500160000042,26.465627135999604,0.08738527743999844
18.419999999999394,55.71714160787278,0.2232104387520042,26.478752627391607,0.08743713299967845
18.439999999999394,55.69116849049679,0.22307079833600424,26.491864569855604,0.08748890906623845
