test_id,wp,technical_outcome,scientific_verdict,criterion_id,metric,threshold,message,duration_s
R2-001,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,0.0019582259999992857
R2-002,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,4.957000015792801e-06
R2-003,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,2.6839999804906256e-06
R2-004,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,3.023999994411497e-06
R2-005,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,2.6229999718907493e-06
R2-006,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.074000005653943e-06
R2-007,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,3.0540000182099902e-06
R2-008,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,2.6939999884234567e-06
R2-009,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,2.514000016162754e-06
R2-010,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.2329999751491414e-06
R2-011,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.4229999862891418e-06
R2-012,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.3320000107341912e-06
R2-013,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,2.573999978494612e-06
R2-014,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,2.5740000069163216e-06
R2-015,R2,pass,undetermined,,1.0,,Histoires d'exposition validées,2.2440000009282812e-06
R3-001,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,0.009145074999992175
R3-002,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,4.968000013150231e-06
R3-003,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,3.1749999891417247e-06
R3-004,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.934999997705745e-06
R3-005,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.864000009594747e-06
R3-006,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.4006000018061968e-05
R3-007,R3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.775999999788837e-06
R3-008,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.904000012904362e-06
R3-009,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,3.125000006320988e-06
R3-010,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.7439999996659026e-06
R3-011,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.2939999837490177e-06
R3-012,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.1030000141308847e-06
R3-013,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.1840000101747137e-06
R3-014,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.6140000102259364e-06
R3-015,R3,pass,undetermined,,1.0,,Mesures antibiotiques analysées,2.5740000069163216e-06
R4-001,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,0.018115287000000535
R4-002,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,4.956999987371091e-06
R4-003,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,3.063999997721112e-06
R4-004,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.4729999950068304e-06
R4-005,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.2729999784587562e-06
R4-006,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.6040000022931054e-06
R4-007,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.284000004237896e-06
R4-008,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.3839999983010784e-06
R4-009,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.4040000141667406e-06
R4-010,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.4329999916972156e-06
R4-011,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.3929999883876008e-06
R4-012,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.4830000029396615e-06
R4-013,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.2929999943244184e-06
R4-014,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.3640000108571257e-06
R4-015,R4,pass,undetermined,,,,Dépendance au chemin antibiotique testée,2.1230000015748374e-06
R5-001,R5,pass,undetermined,,,,Modèles concurrents comparés,0.007332358999974531
R5-002,R5,pass,undetermined,,,,Modèles concurrents comparés,5.589000011241296e-06
R5-003,R5,pass,undetermined,,,,Modèles concurrents comparés,3.274999983204907e-06
R5-004,R5,pass,undetermined,,,,Modèles concurrents comparés,2.7439999996659026e-06
R5-005,R5,pass,undetermined,,,,Modèles concurrents comparés,2.653999985113842e-06
R5-006,R5,pass,undetermined,,,,Modèles concurrents comparés,2.813999998352301e-06
R5-007,R5,pass,undetermined,,,,Modèles concurrents comparés,2.725000001646549e-06
R5-008,R5,pass,undetermined,,,,Modèles concurrents comparés,2.342999977145155e-06
R6-001,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",4.305999993903242e-06
R6-002,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.0829999982652225e-06
R6-003,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.5740000069163216e-06
R6-004,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.8930000180716888e-06
R6-005,R6,pass,undetermined,,329.0,,Structure de réplication contrôlée,0.0017435830000067654
R6-006,R6,pass,undetermined,,329.0,,Structure de réplication contrôlée,5.016999978124659e-06
R6-007,R6,pass,undetermined,,329.0,,Structure de réplication contrôlée,3.1640000202060037e-06
R6-008,R6,pass,undetermined,,329.0,,Structure de réplication contrôlée,2.5339999751849973e-06
T1-001,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,5.911900001365211e-05
T1-002,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,3.3050000070034002e-06
T1-003,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.8549999910865154e-06
T1-004,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.5039999798082135e-06
T1-005,T1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.1739999997171253e-06
T1-006,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.7940000109083485e-06
T1-007,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.6230000003124587e-06
T1-008,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.504000008229923e-06
T1-009,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.2830000148132967e-06
T1-010,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.1939999896858353e-06
T1-011,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.243000011503682e-06
T1-012,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.322999989701202e-06
T1-013,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.4729999950068304e-06
T1-014,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.4530000075628777e-06
T1-015,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.4739999844314298e-06
T1-016,T1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.093999995622653e-06
T2-001,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,3.4120999998776824e-05
T2-002,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.544000011539538e-06
T2-003,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.554000019472369e-06
T2-004,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.4139999936778622e-06
T2-005,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3039999916818488e-06
T2-006,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.0629999823995604e-06
T2-007,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3540000029242947e-06
T2-008,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3540000029242947e-06
T2-009,T2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.5639999989834905e-06
T2-010,T2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.403999985745031e-06
T3-001,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.5227999998378436e-05
T3-002,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.7940000109083485e-06
T3-003,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.243000011503682e-06
T3-004,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.273999996305065e-06
T3-005,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.182999992328405e-06
T3-006,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3039999916818488e-06
T3-007,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.304000020103558e-06
T3-008,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.193000000261236e-06
T3-009,T3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.9230000134484726e-06
T3-010,T3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.775000012888995e-06
T4-001,T4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3245000022598106e-05
T4-002,T4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.653999985113842e-06
T4-003,T4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3630000214325264e-06
T4-004,T4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.31399999961468e-06
T4-005,T4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3939999778122e-06
T4-006,T4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.413000004253263e-06
T5-001,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.1763000006558286e-05
T5-002,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.3739999903682474e-06
T5-003,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.332999997634033e-06
T5-004,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.5030000188053236e-06
T5-005,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,3.54499999843938e-06
T5-006,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.544000011539538e-06
T5-007,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.4240000016106933e-06
T5-008,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.2440000009282812e-06
T5-009,T5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.8929999896499794e-06
T5-010,T5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/benchmark_cases.csv,2.1730000128172833e-06
