%age(kyr)	%d18O(permille)	%d18O(sigma)
80.95423321	3.420116	0.15813
81.01991308	3.431497	0.158755
81.08559295	3.44429	0.159178
81.15127282	3.457627	0.159645
81.2169527	3.471311	0.160153
81.29438728	3.485744	0.1608
81.37395716	3.500648	0.161524
81.45352704	3.516086	0.162047
81.53318646	3.531498	0.162473
81.61606979	3.547031	0.162647
81.69895312	3.562451	0.162442
81.78183645	3.577115	0.162016
81.86296405	3.591272	0.161271
81.94097661	3.605202	0.160144
82.01898918	3.618757	0.158929
82.09700174	3.631525	0.157667
82.17859289	3.643086	0.156394
82.26430175	3.652938	0.155093
82.35229116	3.662051	0.153951
82.44115526	3.670263	0.152736
82.50331376	3.676882	0.15139
82.56312751	3.681714	0.150118
82.62294127	3.684436	0.149096
82.68275502	3.686227	0.148314
82.74256878	3.687436	0.147575
82.8218312	3.687469	0.146991
82.91149579	3.687098	0.146568
83.00116038	3.686085	0.146154
83.09082497	3.684821	0.145806
83.18048956	3.683277	0.145413
83.27015415	3.681263	0.145031
83.35981873	3.679664	0.144674
83.43457559	3.678254	0.144346
83.50032887	3.676329	0.144004
83.56608215	3.674405	0.143604
83.63183544	3.672425	0.143202
83.69758872	3.669563	0.142823
83.79647975	3.666672	0.142629
83.90208406	3.66385	0.142482
84.00768837	3.660935	0.142338
84.10542862	3.657866	0.14221
84.20175826	3.654839	0.142146
84.2980879	3.651776	0.142101
84.39961081	3.64882	0.141939
84.50494076	3.645691	0.141695
84.61177186	3.642638	0.141513
84.70689346	3.639888	0.141393
84.7921658	3.636707	0.141255
84.87743814	3.63311	0.141097
84.96271048	3.629359	0.140866
85.0494336	3.625454	0.140727
85.13661383	3.620851	0.140722
85.22379406	3.615625	0.140844
85.31137931	3.610048	0.141041
85.41995785	3.604287	0.141207
85.52853638	3.598446	0.141376
85.63704555	3.592296	0.141431
85.74093865	3.586284	0.14158
85.84483175	3.580668	0.141705
85.94872485	3.575274	0.141756
86.0566273	3.569812	0.141782
86.16510147	3.564838	0.141671
86.27357565	3.560304	0.141453
86.38773666	3.555846	0.141141
86.5027611	3.551452	0.140657
86.61785713	3.546782	0.140095
86.73509046	3.542146	0.139588
86.85232378	3.537109	0.13903
86.96608353	3.531858	0.13843
87.07265824	3.526337	0.137716
87.17923295	3.520697	0.136964
87.2805261	3.514935	0.136247
87.37335837	3.509369	0.135685
87.46619065	3.504086	0.13513
87.55989011	3.499197	0.134551
87.66191337	3.4948	0.134062
87.76393663	3.490748	0.133539
87.86677111	3.486949	0.133096
87.97684507	3.483205	0.132522
88.08691904	3.479534	0.131897
88.19668376	3.476195	0.131376
88.30580947	3.473053	0.131022
88.41493518	3.47018	0.130808
88.52406089	3.467201	0.130528
88.6331866	3.464206	0.130104
88.7423123	3.461116	0.129629
88.84185835	3.458038	0.129068
88.93783642	3.455173	0.128619
89.0338145	3.452474	0.128264
89.12800815	3.450009	0.127815
89.22139963	3.447838	0.127465
89.3148657	3.445819	0.127128
89.40430366	3.443871	0.126826
89.48180224	3.441953	0.126512
89.55930082	3.440063	0.126127
89.6367994	3.438152	0.125858
89.71439691	3.436418	0.12561
89.79224965	3.43491	0.125479
89.87010239	3.433538	0.125184
89.94795513	3.432109	0.124741
90.0217113	3.431129	0.124239
90.08693844	3.430496	0.123828
90.15216557	3.429987	0.123538
90.2173927	3.429631	0.123178
90.28261983	3.429594	0.122714
90.35005005	3.429669	0.122296
90.41892418	3.429455	0.121922
90.48779832	3.429443	0.121666
90.55667245	3.429797	0.121449
90.63425216	3.430135	0.12116
90.76826419	3.430287	0.120974
90.90227622	3.430383	0.120864
91.00304728	3.430437	0.12089
91.09730284	3.430214	0.120836
91.1915584	3.429757	0.120657
91.27415892	3.428989	0.120475
91.3479489	3.427972	0.120208
91.42710336	3.426536	0.119895
91.50784316	3.425049	0.119517
91.60625521	3.423591	0.119067
91.73152298	3.422374	0.11883
91.85679075	3.421523	0.118673
91.99014921	3.420822	0.118707
92.12685304	3.42008	0.11874
92.26959927	3.41929	0.118651
92.43116389	3.41861	0.118621
92.59634216	3.418106	0.11873
92.78080118	3.417563	0.118875
92.94136137	3.417012	0.118948
93.05371414	3.416486	0.118918
93.16606691	3.415799	0.118891
93.2744034	3.415184	0.118857
93.37469104	3.414793	0.119001
93.47497868	3.414422	0.119075
93.57526632	3.414014	0.119047
93.67401297	3.413887	0.119094
93.77271781	3.413843	0.119138
93.86429803	3.413992	0.119295
93.95318318	3.414566	0.119467
94.04233202	3.415412	0.119607
94.13148086	3.416741	0.119896
94.21873094	3.41845	0.120358
94.29672495	3.420325	0.120987
94.37471896	3.422285	0.121664
94.45271296	3.424438	0.122312
94.54304756	3.426472	0.122861
94.66285322	3.428422	0.123417
94.78265888	3.430483	0.123975
94.8959456	3.432321	0.124427
95.00731204	3.434083	0.12481
95.11728549	3.435885	0.125091
95.20488222	3.437827	0.125326
95.29247895	3.43987	0.125459
95.38007567	3.442038	0.125503
95.4767536	3.444369	0.125452
95.57927832	3.446816	0.125367
95.68180304	3.449295	0.125322
95.78564392	3.45186	0.125508
95.89016152	3.454584	0.125759
95.99496649	3.457534	0.125913
96.1103338	3.460588	0.126087
96.22743101	3.463468	0.126176
96.3440567	3.466888	0.126368
96.45352279	3.470589	0.126589
96.56298888	3.474362	0.126809
96.67354514	3.478027	0.127112
96.78957349	3.481648	0.127451
96.90560184	3.485101	0.127869
97.02775881	3.488439	0.128279
97.1579008	3.49151	0.128585
97.2880428	3.494548	0.128956
97.38751636	3.498194	0.129226
97.48694721	3.502231	0.129567
97.58637805	3.506392	0.12984
97.70703767	3.510376	0.129912
97.83265444	3.514457	0.12973
97.95797401	3.518276	0.129639
98.08255645	3.521578	0.129461
98.20713889	3.524343	0.129284
98.31735467	3.527042	0.129171
98.42010789	3.529753	0.129199
98.52286112	3.532044	0.12918
98.62199732	3.533885	0.129098
98.7201798	3.535931	0.129062
98.81836227	3.537976	0.129085
98.91689019	3.540133	0.129193
99.01556458	3.54239	0.129338
99.11423897	3.544584	0.129543
99.22131205	3.546558	0.129716
99.33334796	3.548428	0.129892
99.44538387	3.550182	0.130245
99.54821264	3.552398	0.130607
99.65025664	3.555049	0.131184
99.75230065	3.558206	0.131758
99.86742856	3.562075	0.132142
99.98325566	3.566479	0.132328
100.1101728	3.571285	0.132493
100.2595281	3.576487	0.132685
100.4153891	3.582058	0.132809
100.5854024	3.587804	0.132974
100.7438138	3.593412	0.133253
100.8923125	3.598834	0.133643
101.0582805	3.60464	0.134179
101.2414837	3.610605	0.134666
101.4071372	3.616421	0.135094
101.5698011	3.622172	0.135489
101.7212914	3.627825	0.13582
101.8740472	3.633411	0.136109
102.0617812	3.638543	0.13628
102.2218263	3.643354	0.136289
102.3458149	3.64818	0.136188
102.4696743	3.652452	0.136057
102.5818559	3.655951	0.135981
102.697697	3.659179	0.135962
102.8213267	3.662343	0.13589
102.9491081	3.665457	0.135815
103.0768895	3.668572	0.135742
103.2199062	3.671141	0.135768
103.367112	3.673229	0.135782
103.5202938	3.675225	0.135685
103.6779388	3.676805	0.135613
103.8354461	3.678274	0.13557
103.9928195	3.679852	0.135486
104.1586372	3.681399	0.135275
104.3352869	3.682728	0.134919
104.5047257	3.683489	0.134595
104.6692534	3.68364	0.134395
104.8300579	3.683114	0.134328
104.9885399	3.682234	0.134268
105.1409891	3.680801	0.134167
105.2826565	3.678688	0.134179
105.4260684	3.676131	0.134306
105.5832117	3.673036	0.134611
105.740355	3.6699	0.134889
105.9051883	3.666895	0.135101
106.0708263	3.66376	0.135319
106.2055765	3.660448	0.135547
106.3331289	3.657225	0.135844
106.4658757	3.653789	0.13617
106.650235	3.650098	0.136409
106.828923	3.646244	0.136725
106.9862571	3.64207	0.137126
107.1434934	3.637415	0.137553
107.2815403	3.632447	0.137948
107.4195872	3.626962	0.138211
107.5582828	3.620374	0.138533
107.6903845	3.613198	0.138961
107.8192192	3.605196	0.139492
107.9369838	3.596679	0.139942
108.0547484	3.587775	0.140298
108.1874502	3.57859	0.140632
108.3269318	3.568832	0.140929
108.4674287	3.558464	0.14123
108.6087792	3.547943	0.141415
108.7479484	3.537706	0.141503
108.8841907	3.527525	0.14152
109.0198134	3.51718	0.141502
109.1533788	3.506839	0.141482
109.2869442	3.496142	0.141399
109.4161396	3.485352	0.141261
109.5452994	3.474843	0.141142
109.6744592	3.464581	0.141085
109.8205525	3.454132	0.14115
109.974765	3.443741	0.141185
110.1421128	3.433155	0.141142
110.2981307	3.421873	0.141193
110.4309496	3.410073	0.141327
110.5637684	3.397904	0.141681
110.7066349	3.385271	0.142125
110.8525367	3.371998	0.142495
110.9984385	3.357719	0.142873
111.1443403	3.342503	0.143349
111.2877643	3.326166	0.143872
111.4104755	3.309189	0.144268
111.5331868	3.2919	0.14457
111.6595234	3.273808	0.145009
111.79303	3.25537	0.145468
111.9265365	3.236728	0.145939
112.0711555	3.217708	0.146408
112.2124772	3.198242	0.146646
112.35092	3.177933	0.146732
112.4921114	3.156929	0.146685
112.6344963	3.135784	0.146456
112.7801373	3.114931	0.14604
112.9276171	3.094838	0.145458
113.0886868	3.077413	0.144561
113.2438637	3.062135	0.143451
113.3714491	3.048631	0.142131
113.4990344	3.036912	0.140693
113.6380417	3.026507	0.139439
113.7814292	3.017549	0.138453
113.9176405	3.010206	0.137687
114.0477383	3.004656	0.137278
114.1773209	2.99957	0.137023
114.3035791	2.994586	0.136784
114.431149	2.989561	0.136674
114.5675462	2.98437	0.136623
114.7058611	2.978766	0.136738
114.8562358	2.972937	0.136899
115.0382583	2.966884	0.136967
115.2015158	2.960276	0.137089
115.3434381	2.953139	0.137298
115.485307	2.945385	0.137662
115.626871	2.937066	0.138
115.768435	2.928179	0.138205
115.9211345	2.918382	0.138381
116.0762048	2.907575	0.138399
116.2375023	2.895524	0.138312
116.4014399	2.883021	0.138043
116.5775789	2.870288	0.137626
116.7590766	2.857514	0.1371
116.9076149	2.844621	0.13642
117.051714	2.832233	0.135629
117.2196724	2.819905	0.134672
117.4032591	2.808053	0.133573
117.5590239	2.796925	0.132487
117.7085424	2.786634	0.131541
117.8741911	2.777454	0.130759
118.049652	2.769071	0.129968
118.2144936	2.761301	0.129165
118.3758221	2.754681	0.128506
118.5423151	2.749143	0.127947
118.7108443	2.744799	0.127537
118.8459657	2.74125	0.127158
118.9711041	2.737804	0.126757
119.0995492	2.734565	0.126504
119.246609	2.731404	0.126394
119.3933209	2.727973	0.126384
119.5440278	2.724681	0.126432
119.6950654	2.721498	0.126443
119.8415374	2.718508	0.126539
119.9865938	2.715922	0.126732
120.1267784	2.713327	0.127096
120.2623576	2.710274	0.127414
120.3993832	2.706862	0.127675
120.5484125	2.702775	0.127987
120.6974417	2.698106	0.128327
120.8202447	2.693316	0.128771
120.9407121	2.688406	0.129116
121.063531	2.68377	0.129315
121.1952045	2.679428	0.12957
121.3268781	2.675148	0.129852
121.4446699	2.670858	0.130105
121.5582273	2.666593	0.130332
121.6735029	2.662122	0.130483
121.7900522	2.65727	0.130675
121.9068492	2.652061	0.13084
122.0236463	2.646674	0.131076
122.1509971	2.641368	0.131268
122.2785636	2.636315	0.131415
122.4036212	2.6318	0.131733
122.5242963	2.627763	0.132193
122.6328515	2.624367	0.132835
122.7442194	2.621358	0.133504
122.8594422	2.618631	0.134139
122.9763085	2.616375	0.134914
123.0883572	2.614575	0.135844
123.196757	2.612893	0.136976
123.3075551	2.611317	0.138121
123.4309318	2.60972	0.139195
123.5725531	2.608235	0.140388
123.7364411	2.606874	0.141671
123.9012139	2.605792	0.143075
124.0269593	2.604714	0.144479
124.163035	2.603675	0.145811
124.3172972	2.602632	0.147236
124.4392827	2.601561	0.148735
124.5472497	2.600405	0.150338
124.6541228	2.599363	0.151888
124.7633472	2.598278	0.153341
124.8730754	2.597034	0.154844
124.9778887	2.595846	0.156424
125.084171	2.594675	0.158092
125.1916297	2.59344	0.159742
125.2990698	2.592303	0.161336
125.4067761	2.59129	0.163019
125.5147907	2.590371	0.164803
125.6485652	2.589618	0.166701
125.7630236	2.589026	0.168606
125.8682709	2.588692	0.170434
125.9724497	2.588733	0.172343
126.079905	2.588868	0.174321
126.1902317	2.589028	0.176389
126.3001683	2.58911	0.178477
126.4190228	2.58921	0.180525
126.5428072	2.589457	0.182699
126.6533626	2.589857	0.185007
126.7672168	2.590897	0.187475
126.883966	2.592482	0.190006
126.9884541	2.594275	0.192544
127.0932945	2.596707	0.195238
127.1988574	2.599777	0.198085
127.3085105	2.603726	0.20112
127.4190367	2.607973	0.204257
127.516114	2.612647	0.207445
127.6131913	2.618071	0.210804
127.7102686	2.624096	0.214329
127.8068614	2.631067	0.218077
127.9028773	2.638763	0.221929
128.0001549	2.646997	0.225946
128.0981975	2.656222	0.230182
128.1962401	2.666274	0.2346
128.2944842	2.677318	0.239218
128.3991118	2.689394	0.243863
128.5024618	2.702044	0.248655
128.6034141	2.715852	0.253727
128.701607	2.730864	0.258922
128.7979863	2.747271	0.264343
128.8709589	2.764856	0.269927
128.9389143	2.783393	0.275534
129.0076062	2.803513	0.281285
129.0780361	2.82518	0.286969
129.1484659	2.848691	0.292643
129.2330508	2.872899	0.298388
129.3300024	2.89762	0.30413
129.4300195	2.9231	0.309587
129.5273201	2.949553	0.314717
129.616759	2.976514	0.319489
129.6930008	3.003588	0.323976
129.7692426	3.030914	0.328382
129.8556932	3.058582	0.332498
129.9541491	3.086719	0.336117
130.0514131	3.115048	0.339241
130.144004	3.143615	0.342037
130.2365948	3.172224	0.34468
130.3366268	3.200937	0.347032
130.4384734	3.229707	0.348821
130.5341498	3.258408	0.350247
130.6260882	3.287063	0.351178
130.7162832	3.315661	0.351858
130.799777	3.344213	0.352186
130.8832709	3.372861	0.351803
130.9875354	3.401103	0.351073
131.1090872	3.429391	0.349924
131.195819	3.457628	0.348484
131.2688849	3.485463	0.346722
131.3419509	3.512832	0.34467
131.4415095	3.539421	0.342493
131.5536648	3.565478	0.340387
131.683249	3.591062	0.338256
131.8198122	3.615785	0.336137
131.9492532	3.639503	0.334141
132.0781733	3.662318	0.332051
132.2061722	3.684748	0.329927
132.3131512	3.706718	0.327812
132.4075044	3.728139	0.325682
132.5027701	3.749204	0.323542
132.6012433	3.769683	0.321419
132.6998442	3.789736	0.319353
132.8035788	3.80942	0.317294
132.9073135	3.828423	0.315377
132.9894569	3.846662	0.313704
133.0689396	3.864214	0.312155
133.1493364	3.881065	0.310655
133.237508	3.897673	0.309126
133.3256796	3.913747	0.307599
133.4059858	3.929316	0.306101
133.4809285	3.944888	0.30466
133.5558712	3.960414	0.303186
133.6344403	3.975634	0.301669
133.7150428	3.990595	0.300161
133.7956454	4.005355	0.298611
133.8969033	4.019838	0.296991
134.0006017	4.034242	0.295347
134.0920345	4.048524	0.293677
134.1795858	4.062319	0.291927
134.2664237	4.075774	0.290195
134.350889	4.088624	0.288489
134.4353543	4.101003	0.286734
134.5062739	4.113316	0.284966
134.568547	4.125297	0.283256
134.63082	4.137068	0.281534
134.6939175	4.148483	0.279836
134.7710196	4.159672	0.278113
134.8481216	4.170774	0.276343
134.923537	4.181519	0.274654
134.9914977	4.191636	0.273104
135.0594585	4.201251	0.271664
135.1274192	4.210432	0.27024
135.236298	4.219627	0.268782
135.3483883	4.229036	0.267238
135.4336854	4.238694	0.265638
135.5323501	4.248915	0.263862
135.6299534	4.259728	0.261946
135.7249179	4.270525	0.260007
135.8198824	4.281524	0.258021
135.9045496	4.292654	0.25593
135.9796157	4.303691	0.253843
136.0546819	4.314497	0.25178
136.1299941	4.325186	0.249668
136.2225695	4.335713	0.247535
136.3151448	4.345927	0.245381
136.4080763	4.355758	0.243214
136.5027071	4.365257	0.241056
136.597338	4.374431	0.238864
136.687372	4.383179	0.236647
136.7703394	4.391586	0.234403
136.8533069	4.399557	0.23223
136.9338709	4.407126	0.230048
137.006125	4.414498	0.227833
137.0783791	4.421516	0.225639
137.1506332	4.427955	0.223429
137.2319162	4.434223	0.221133
137.319616	4.440511	0.218763
137.4073158	4.446597	0.216382
137.4792796	4.452361	0.214023
137.5401175	4.45796	0.211648
137.6009554	4.463278	0.209293
137.6617933	4.468249	0.206959
137.7368007	4.472986	0.204616
137.8515112	4.477286	0.20238
137.9662217	4.481234	0.200238
138.0697403	4.48497	0.198214
138.1729173	4.488523	0.196188
138.28326	4.492006	0.194171
138.4034391	4.495186	0.192265
138.5282032	4.498107	0.190415
138.6680475	4.500728	0.188714
138.8109297	4.503298	0.187051
138.9593906	4.505864	0.185399
139.1202195	4.508444	0.18383
139.2717405	4.510791	0.182334
139.4357051	4.512751	0.180935
139.6119784	4.514474	0.179559
139.7853281	4.516036	0.178148
139.9575191	4.517393	0.176792
140.1175001	4.518562	0.175512
140.2759294	4.519491	0.174344
140.450509	4.519997	0.173217
140.6221064	4.52028	0.172112
140.7565133	4.520144	0.171138
140.8909202	4.51952	0.170263
141.0305906	4.518783	0.169488
141.1718244	4.517817	0.16872
141.3090974	4.516715	0.167983
141.4430127	4.515479	0.167355
141.5770021	4.514236	0.166736
141.7113083	4.512534	0.166148
141.8456145	4.510784	0.16554
141.9799207	4.508989	0.164875
142.1142269	4.507035	0.164237
142.2718904	4.504892	0.163584
142.4529179	4.502461	0.163059
142.6234466	4.499933	0.162527
142.7906651	4.497249	0.161976
142.93196	4.494234	0.161486
143.0696187	4.491337	0.161034
143.2361225	4.488306	0.160628
143.4171098	4.485261	0.160185
143.5725876	4.482102	0.159665
143.7258728	4.478742	0.159169
143.869588	4.475296	0.158668
144.0128089	4.471695	0.158232
144.1486071	4.468031	0.157807
144.2830174	4.46428	0.157336
144.4115597	4.460383	0.156832
144.5361223	4.456144	0.156416
144.6581716	4.451885	0.156026
144.7680934	4.447287	0.155628
144.8780151	4.442767	0.15518
144.9822798	4.438387	0.154786
145.0788768	4.434228	0.154429
145.1754739	4.430106	0.154124
145.2833565	4.426354	0.153775
145.4177587	4.42279	0.153308
145.5500172	4.419466	0.152887
145.6430183	4.416297	0.152526
145.7360194	4.413398	0.152282
145.8290205	4.410727	0.152073
145.9811926	4.408033	0.151771
146.1477105	4.405545	0.151461
146.3320878	4.403008	0.151224
146.5186743	4.400198	0.15108
146.708994	4.397323	0.150859
146.9058999	4.394339	0.150655
147.0892498	4.391277	0.150575
147.2260182	4.388153	0.150545
147.3678357	4.385188	0.15066
147.4591044	4.382289	0.150755
147.550373	4.379447	0.150769
147.6416417	4.376344	0.150894
147.7620702	4.373092	0.151079
147.915984	4.369791	0.151376
148.067608	4.366187	0.151784
148.2148746	4.362531	0.152121
148.3641432	4.358626	0.1524
148.527083	4.354676	0.152629
148.6829966	4.350508	0.152927
148.7893722	4.34632	0.153186
148.8957479	4.342088	0.153373
149.0038153	4.338126	0.153658
149.140751	4.334242	0.154074
149.2776867	4.330316	0.15447
149.4802874	4.326465	0.154795
149.7018623	4.322461	0.155062
149.8896954	4.318179	0.155406
150.0579289	4.313698	0.155836
150.2096473	4.309257	0.15634
150.3503461	4.304897	0.156763
150.4738819	4.300676	0.157013
150.5974176	4.296361	0.157223
150.7198719	4.291746	0.157375
150.8419626	4.286783	0.157565
150.9630202	4.281536	0.157843
151.0712593	4.276103	0.158131
151.1794985	4.270566	0.15854
151.2876653	4.265081	0.158976
151.3946695	4.25952	0.159478
151.5016738	4.253814	0.160012
151.6092393	4.248086	0.16045
151.7821601	4.242548	0.160912
151.9381951	4.237222	0.161332
152.0349918	4.232022	0.161808
152.1317885	4.22688	0.162178
152.2285852	4.221827	0.162476
152.3268046	4.216709	0.162719
152.4250256	4.211442	0.162935
152.5232467	4.206118	0.163186
152.6214678	4.200692	0.163454
152.7196889	4.195202	0.1637
152.8179099	4.18941	0.16398
152.9284589	4.183805	0.164309
153.0440631	4.178521	0.164647
153.1596672	4.173571	0.164879
153.2752713	4.168684	0.165026
153.3908755	4.163948	0.165122
153.5269979	4.159391	0.165245
153.6987715	4.155121	0.165252
153.8731352	4.151017	0.165074
154.0494765	4.147061	0.16488
154.2042396	4.143737	0.164684
154.3541179	4.140689	0.164497
154.5034886	4.137535	0.164404
154.6526942	4.134428	0.164403
154.8018997	4.13153	0.16431
154.9511053	4.128532	0.16415
155.0786848	4.125569	0.16398
155.1926712	4.122688	0.163866
155.3066575	4.119967	0.163802
155.4276457	4.117268	0.163719
155.5493761	4.114843	0.163607
155.6503613	4.112746	0.163602
155.715517	4.110905	0.163611
155.7806727	4.108883	0.16358
155.8423557	4.106716	0.163567
155.897856	4.104584	0.163612
155.9808936	4.102346	0.163571
156.0803896	4.100215	0.163582
156.1798856	4.098334	0.163548
156.278187	4.096547	0.16347
156.3764659	4.094967	0.163456
156.4782596	4.093557	0.163439
156.5880922	4.092531	0.163363
156.6979248	4.091739	0.163207
156.7994336	4.091216	0.162932
156.9001052	4.090989	0.16267
156.995986	4.091082	0.162571
157.0804189	4.091494	0.162604
