phase,temperature,pressure,gibbs_energy,composition,state,modele_thermodynamique,modele_pression,reference,temperature_max_source
carbazole,1000.0,50000.0,20491.338,C12H9N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,298.15,1.0,278290.392,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,298.15,1000.0,295414.421,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,298.15,5000.0,299404.148,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,298.15,10000.0,301122.43,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,298.15,20000.0,302840.712,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,298.15,30000.0,303845.843,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,298.15,50000.0,305112.157,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,400.0,1.0,240993.079,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,400.0,1000.0,263966.788,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,400.0,5000.0,269319.433,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,400.0,10000.0,271624.691,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,400.0,20000.0,273929.95,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,400.0,30000.0,275278.44,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,400.0,50000.0,276977.336,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,500.0,1.0,199992.958,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,500.0,1000.0,228710.095,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,500.0,5000.0,235400.901,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,500.0,10000.0,238282.474,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,500.0,20000.0,241164.047,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,500.0,30000.0,242849.659,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,500.0,50000.0,244973.279,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,600.0,1.0,154770.055,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,600.0,1000.0,189230.619,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,600.0,5000.0,197259.586,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,600.0,10000.0,200717.474,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,600.0,20000.0,204175.361,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,600.0,30000.0,206198.096,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,600.0,50000.0,208746.44,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,700.0,1.0,105513.077,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,700.0,1000.0,145717.068,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,700.0,5000.0,155084.196,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,700.0,10000.0,159118.399,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,700.0,20000.0,163152.601,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,700.0,30000.0,165512.458,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,700.0,50000.0,168485.527,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,800.0,1.0,52451.03,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,800.0,1000.0,98398.449,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,800.0,5000.0,109103.738,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,800.0,10000.0,113714.255,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,800.0,20000.0,118324.772,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,800.0,30000.0,121021.752,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,800.0,50000.0,124419.544,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,900.0,1.0,-4162.095,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,900.0,1000.0,47528.75,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,900.0,5000.0,59572.2,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,900.0,10000.0,64759.032,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,900.0,20000.0,69945.864,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,900.0,30000.0,72979.966,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,900.0,50000.0,76802.482,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,1000.0,1.0,-64055.742,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,1000.0,1000.0,-6621.469,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,1000.0,5000.0,6760.142,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,1000.0,10000.0,12523.289,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,1000.0,20000.0,18286.435,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,1000.0,30000.0,21657.659,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
quinoline,1000.0,50000.0,25904.9,C9H7N,gas,CGL Maier-Kelley,gaz parfait,HOKR98,1000.0
carbon disulfide,298.15,1.0,67333.112,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,298.15,1000.0,84457.141,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,298.15,5000.0,88446.868,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,298.15,10000.0,90165.15,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,298.15,20000.0,91883.432,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,298.15,30000.0,92888.563,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,298.15,50000.0,94154.877,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,400.0,1.0,42361.271,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,400.0,1000.0,65334.98,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,400.0,5000.0,70687.625,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,400.0,10000.0,72992.883,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,400.0,20000.0,75298.142,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,400.0,30000.0,76646.632,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,400.0,50000.0,78345.528,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,500.0,1.0,16521.827,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,500.0,1000.0,45238.964,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,500.0,5000.0,51929.77,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,500.0,10000.0,54811.343,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,500.0,20000.0,57692.916,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,500.0,30000.0,59378.528,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,500.0,50000.0,61502.148,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,600.0,1.0,-10474.617,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,600.0,1000.0,23985.947,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,600.0,5000.0,32014.914,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,600.0,10000.0,35472.801,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,600.0,20000.0,38930.689,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,600.0,30000.0,40953.424,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,600.0,50000.0,43501.768,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,700.0,1.0,-38523.389,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,700.0,1000.0,1680.602,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,700.0,5000.0,11047.73,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,700.0,10000.0,15081.932,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,700.0,20000.0,19116.135,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,700.0,30000.0,21475.992,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,700.0,50000.0,24449.06,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,800.0,1.0,-67548.144,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,800.0,1000.0,-21600.725,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,800.0,5000.0,-10895.436,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,800.0,10000.0,-6284.919,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,800.0,20000.0,-1674.402,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,800.0,30000.0,1022.578,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,800.0,50000.0,4420.37,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,900.0,1.0,-97490.909,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,900.0,1000.0,-45800.063,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,900.0,5000.0,-33756.613,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,900.0,10000.0,-28569.781,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,900.0,20000.0,-23382.95,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,900.0,30000.0,-20348.848,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,900.0,50000.0,-16526.331,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,1000.0,1.0,-128306.235,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,1000.0,1000.0,-70871.962,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,1000.0,5000.0,-57490.351,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,1000.0,10000.0,-51727.204,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,1000.0,20000.0,-45964.058,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,1000.0,30000.0,-42592.834,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
carbon disulfide,1000.0,50000.0,-38345.593,CS2,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,298.15,1.0,-3179.84,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,298.15,1000.0,13944.189,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,298.15,5000.0,17933.916,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,298.15,10000.0,19652.198,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,298.15,20000.0,21370.48,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,298.15,30000.0,22375.611,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,298.15,50000.0,23641.925,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,400.0,1.0,-38089.851,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,400.0,1000.0,-15116.142,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,400.0,5000.0,-9763.497,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,400.0,10000.0,-7458.239,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,400.0,20000.0,-5152.98,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,400.0,30000.0,-3804.491,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,400.0,50000.0,-2105.594,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,500.0,1.0,-75365.063,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,500.0,1000.0,-46647.926,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,500.0,5000.0,-39957.12,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,500.0,10000.0,-37075.547,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,500.0,20000.0,-34193.974,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,500.0,30000.0,-32508.362,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,500.0,50000.0,-30384.742,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,600.0,1.0,-115405.553,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,600.0,1000.0,-80944.989,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,600.0,5000.0,-72916.022,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,600.0,10000.0,-69458.135,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,600.0,20000.0,-66000.247,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,600.0,30000.0,-63977.512,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,600.0,50000.0,-61429.168,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,700.0,1.0,-158031.375,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,700.0,1000.0,-117827.384,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,700.0,5000.0,-108460.256,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,700.0,10000.0,-104426.054,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,700.0,20000.0,-100391.851,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,700.0,30000.0,-98031.994,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,700.0,50000.0,-95058.926,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,800.0,1.0,-203076.741,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,800.0,1000.0,-157129.323,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,800.0,5000.0,-146424.034,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,800.0,10000.0,-141813.517,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,800.0,20000.0,-137203.0,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,800.0,30000.0,-134506.02,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,800.0,50000.0,-131108.228,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,900.0,1.0,-250384.639,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,900.0,1000.0,-198693.793,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,900.0,5000.0,-186650.343,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,900.0,10000.0,-181463.511,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,900.0,20000.0,-176276.679,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,900.0,30000.0,-173242.577,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,900.0,50000.0,-169420.061,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,1000.0,1.0,-299803.877,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,1000.0,1000.0,-242369.604,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,1000.0,5000.0,-228987.992,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,1000.0,10000.0,-223224.846,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,1000.0,20000.0,-217461.7,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,1000.0,30000.0,-214090.475,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-propanethiol,1000.0,50000.0,-209843.235,C3H8S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,298.15,1.0,7447.52,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,298.15,1000.0,24571.549,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,298.15,5000.0,28561.276,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,298.15,10000.0,30279.558,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,298.15,20000.0,31997.84,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,298.15,30000.0,33002.971,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,298.15,50000.0,34269.285,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,400.0,1.0,-31847.483,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,400.0,1000.0,-8873.774,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,400.0,5000.0,-3521.13,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,400.0,10000.0,-1215.871,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,400.0,20000.0,1089.387,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,400.0,30000.0,2437.877,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,400.0,50000.0,4136.773,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,500.0,1.0,-74169.932,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,500.0,1000.0,-45452.795,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,500.0,5000.0,-38761.989,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,500.0,10000.0,-35880.416,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,500.0,20000.0,-32998.843,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,500.0,30000.0,-31313.231,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,500.0,50000.0,-29189.61,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,600.0,1.0,-119951.049,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,600.0,1000.0,-85490.486,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,600.0,5000.0,-77461.519,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,600.0,10000.0,-74003.631,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,600.0,20000.0,-70545.743,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,600.0,30000.0,-68523.009,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,600.0,50000.0,-65974.664,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,700.0,1.0,-168970.764,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,700.0,1000.0,-128766.773,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,700.0,5000.0,-119399.645,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,700.0,10000.0,-115365.443,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,700.0,20000.0,-111331.24,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,700.0,30000.0,-108971.383,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,700.0,50000.0,-105998.315,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,800.0,1.0,-221023.9,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,800.0,1000.0,-175076.482,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,800.0,5000.0,-164371.192,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,800.0,10000.0,-159760.675,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,800.0,20000.0,-155150.158,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,800.0,30000.0,-152453.179,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,800.0,50000.0,-149055.386,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,900.0,1.0,-275914.515,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,900.0,1000.0,-224223.67,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,900.0,5000.0,-212180.219,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,900.0,10000.0,-206993.388,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,900.0,20000.0,-201806.556,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,900.0,30000.0,-198772.454,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,900.0,50000.0,-194949.937,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,1000.0,1.0,-333452.794,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,1000.0,1000.0,-276018.521,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,1000.0,5000.0,-262636.91,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,1000.0,10000.0,-256873.763,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,1000.0,20000.0,-251110.617,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,1000.0,30000.0,-247739.393,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-butanethiol,1000.0,50000.0,-243492.152,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,298.15,1.0,8418.208,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,298.15,1000.0,25542.237,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,298.15,5000.0,29531.964,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,298.15,10000.0,31250.246,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,298.15,20000.0,32968.528,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,298.15,30000.0,33973.659,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,298.15,50000.0,35239.973,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
2-methyl-1-propanethiol,400.0,1.0,-30503.456,C4H10S,gas,CGL Maier-Kelley,gaz parfait,Ric01,1000.0
