PGD ID,PGD Type,PGD Subtype,Type,Grain Label,Reference,Data Published,Source,Technique,Size a (µm),Size b (µm),12C/13C,err+[12C/13C],err-[12C/13C],14N/15N,err+[14N/15N],err-[14N/15N],26Al/27Al,err[26Al/27Al],d(29Si/28Si),err[d(29Si/28Si)],d(30Si/28Si),err[d(30Si/28Si)],44Ti/48Ti,err[44Ti/48Ti]
SiC-2003-NIT-001994,M,,M,M26a-327-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6894477,,85.26361,9.345337,7.66507,,,,,,-19.62894,10.6929561131317,0.6104708,13.2907448894424,,
SiC-2003-NIT-001995,M,,M,M26a-328-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.890417,,51.20465,0.8004456,0.7761803,,,,,,33.57518,5.44360938425214,28.27608,6.99426892411809,,
SiC-2003-NIT-001996,M,,M,M26a-328-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.363634,,19.25477,1.728565,1.465448,,,,,,30.56526,14.450525532892,29.12688,16.5548222151322,,
SiC-2003-NIT-001997,M,,M,M26a-328-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.863733,,38.13288,2.319824,2.068184,,,,,,52.93822,19.9089780672748,68.68827,34.5045822656204,,
SiC-2003-NIT-001998,M,,M,M26a-328-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9053783,,37.3757,3.913116,3.235603,,,,,,31.8836,11.7279600757567,49.87431,20.1307685617404,,
SiC-2003-NIT-001999,M,,M,M26a-328-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.050442,,65.08534,1.220619,1.176491,,,,,,3.69966,10.3638045260084,46.53573,20.2546766275961,,
SiC-2003-NIT-002000,M,,M,M26a-328-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8430068,,60.80761,2.490559,2.301987,,,,,,17.03036,10.6475988537957,47.52755,26.4089505560132,,
SiC-2003-NIT-002001,AB,,AB,M26a-329-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6960093,,8.35927,0.4832201,0.4331436,,,,,,-55.26692,10.6428755861421,-49.79134,11.9449898027584,,
SiC-2003-NIT-002002,M,,M,M26a-330-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6295631,,62.54236,1.639084,1.557453,,,,,,-35.95454,14.7854510822207,5.954027,14.4730811113514,,
SiC-2003-NIT-002003,M,,M,M26a-331-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4491561,,17.39431,0.923111,0.8345337,,,,,,-10.50961,18.8024856816007,-10.10227,21.7341556417819,,
SiC-2003-NIT-002004,M,,M,M26a-331-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6364138,,55.84998,1.520153,1.441669,,,,,,-13.17495,15.4872619363599,1.76394,10.9005363057364,,
SiC-2003-NIT-002005,M,,M,M26a-331-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5649465,,43.34177,1.942543,1.782742,,,,,,4.550099,12.8762201774018,10.40912,15.1483790174088,,
SiC-2003-NIT-002006,M,,M,M26a-332-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.3753849,,31.09596,1.709999,1.540564,,,,,,73.41457,52.6656995372732,56.85794,36.0304469757823,,
SiC-2003-NIT-002007,M,,M,M26a-332-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7994848,,44.83015,0.7777367,0.7516556,,,,,,-39.8463,15.7756373719879,-2.0082,12.3253864305156,,
SiC-2003-NIT-002008,AB,,M,M26a-332-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6785759,,10.77792,0.8081951,0.702795,,,,,,-2.001047,11.6973401939339,5.290508,20.8356695315672,,
SiC-2003-NIT-002009,M,,M,M26a-332-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7563281,,55.44883,1.702724,1.604206,,,,,,4.799724,13.367916935353,3.320098,12.7262671474554,,
SiC-2003-NIT-002010,M,,M,M26a-334-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8800578,,62.36451,1.314541,1.261364,,,,,,4.817963,9.4283154567952,14.71066,11.1437391142114,,
SiC-2003-NIT-002011,M,,M,M26a-334-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8740866,,32.90123,2.454041,2.135479,,,,,,34.49547,16.7036872361047,80.19233,32.6469100827826,,
SiC-2003-NIT-002012,M,,M,M26a-334-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5572473,,55.72017,1.429573,1.359798,,,,,,15.61368,16.5697964266959,90.32202,53.7465749219469,,
SiC-2003-NIT-002013,M,,M,M26a-335-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9437466,,42.56889,0.7241096,0.7002869,,,,,,12.0405,9.67048353808517,33.4214,11.6748787761275,,
SiC-2003-NIT-002014,M,,M,M26a-335-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.643516,,66.44131,5.586548,4.782326,,,,,,20.26081,14.6242719238104,87.83424,45.1844738632525,,
SiC-2003-NIT-002016,M,,M,M26a-336-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5527622,,59.75252,2.895279,2.639488,,,,,,25.12836,16.6111484938158,32.09007,19.5847758713574,,
SiC-2003-NIT-002017,M,,M,M26a-336-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7677736,,52.83855,1.765656,1.655045,,,,,,63.27402,19.9139320921097,55.54402,25.8423449782686,,
SiC-2003-NIT-002019,M,,M,M26a-338-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.69783,,19.57059,1.62142,1.390942,,,,,,44.32559,11.7308265673078,18.52667,12.2432210539198,,
SiC-2003-NIT-002020,M,,M,M26a-343-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6820228,,52.64708,2.199146,2.029591,,,,,,15.50758,12.8424029244474,27.16863,13.3567903200935,,
SiC-2003-NIT-002021,M,,M,M26a-343-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9047747,,47.35501,0.8379745,0.80933,,,,,,-0.3974438,9.45146177001785,15.82515,11.2602127073236,,
SiC-2003-NIT-002022,M,,M,M26a-343-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.028787,,66.17441,3.256248,2.964497,,,,,,27.72701,21.4207029081158,45.50207,21.1878233871802,,
SiC-2003-NIT-002023,M,,M,M26a-343-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8593324,,35.45039,1.468964,1.356541,,,,,,19.97268,9.69932156622238,34.94382,11.4943014550723,,
SiC-2003-NIT-002024,M,,M,M26a-343-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8655167,,41.53036,1.166187,1.104179,,,,,,20.21432,11.2631556658396,20.84351,14.0471193130537,,
SiC-2003-NIT-002025,M,,M,M26a-345-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.031267,,41.46989,0.7719917,0.744278,,,,,,39.08587,8.79960311650312,55.57871,10.6068080221654,,
SiC-2003-NIT-002026,M,,M,M26a-354-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.3551181,,42.65168,1.770309,1.634613,,,,,,-55.37212,24.4169957801837,-1.144171,29.3380888470771,,
SiC-2003-NIT-002027,M,,M,M26a-355-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9289906,,54.56204,1.110832,1.067371,,,,,,18.24272,9.22419338578629,19.80066,10.9146322696654,,
SiC-2003-NIT-002028,M,,M,M26a-355-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6518233,,55.74526,1.588459,1.502815,,,,,,-29.78164,12.2747036798408,12.90083,19.1947371151835,,
SiC-2003-NIT-002029,M,,M,M26a-355-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6496761,,41.40177,1.381535,1.295101,,,,,,24.9989,19.0313005702243,50.27199,45.1245980006867,,
SiC-2003-NIT-002031,M,,M,M26a-358-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.3838449,,36.19739,2.98082,2.559307,,,,,,38.58137,22.7594279040554,-15.43963,25.3870887434599,,
SiC-2003-NIT-002033,M,,M,M26a-359-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8639562,,59.67571,1.360954,1.301582,,,,,,211.735,11.0416240955601,208.9142,17.8540234197098,,
SiC-2003-NIT-002035,M,,M,M26a-362-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.210995,,30.9077,1.002953,0.9418278,,,,,,29.10411,9.66210947422208,38.11455,9.24625348141332,,
SiC-2003-NIT-002036,M,,M,M26a-362-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4556518,,59.67471,1.906067,1.791611,,,,,,12.00807,20.1293713907267,30.30992,29.8774979646739,,
SiC-2003-NIT-002038,M,,M,M26a-362-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8844463,,33.32988,4.256973,3.390808,,,,,,39.7644,10.5965998597692,42.19115,17.3851357040214,,
SiC-2003-NIT-002039,M,,M,M26a-363-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.62498,,66.22887,1.762985,1.673866,,,,,,23.40436,14.0723595694253,-2.372205,44.901355632543,,
SiC-2003-NIT-002040,M,,M,M26a-363-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6232559,,51.05732,2.907845,2.610497,,,,,,22.97473,21.036691271865,56.43153,52.443888152665,,
SiC-2003-NIT-002041,M,,M,M26a-363-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6266225,,48.35726,3.073952,2.72723,,,,,,46.24164,16.1655553483867,61.8844,42.4215163329936,,
SiC-2003-NIT-002042,M,,M,M26a-364-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.012016,,49.18913,1.314453,1.247768,,,,,,31.94642,8.82606700661064,35.63404,10.5501554312656,,
SiC-2003-NIT-002043,M,,M,M26a-364-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.523854,,64.22934,2.993767,2.738487,,,,,,32.02534,17.4035824131566,37.97221,20.541078191674,,
SiC-2003-NIT-002044,M,,M,M26a-364-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.002076,,88.24628,3.166206,2.954224,,,,,,47.44685,12.3593614993537,79.07259,10.2127350135257,,
SiC-2003-NIT-002045,M,,M,M26a-371-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.057759,,65.11494,1.119064,1.081871,,,,,,-2.294242,7.96330042220717,38.7373,9.6674676356455,,
SiC-2003-NIT-002046,M,,M,M26a-371-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.854552,,23.61966,2.620256,2.144463,,,,,,36.12041,18.1118018355369,4.80473,21.8587644577785,,
SiC-2003-NIT-002047,M,,M,M26a-371-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.016215,,23.90556,3.935337,2.960592,,,,,,26.09801,8.48891543267221,32.18723,11.0515458926177,,
SiC-2003-NIT-002048,M,,M,M26a-372-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.3846806,,47.81205,1.808266,1.681103,,,,,,-36.69262,21.9074984874455,-26.29751,25.5098525635856,,
SiC-2003-NIT-002049,M,,M,M26a-372-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6067781,,20.08141,1.088957,0.9824104,,,,,,-9.539902,16.6967948919916,5.257726,14.0583989202492,,
SiC-2003-NIT-002050,M,,M,M26a-379-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.717135,,77.16741,1.328522,1.284302,,,,,,0.8189678,5.96446851411702,53.40076,7.81362817411551,,
SiC-2003-NIT-002051,M,,M,M26a-379-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6244401,,50.22273,1.155548,1.104713,,,,,,21.40963,11.6676947603265,16.65759,22.3953609323594,,
SiC-2003-NIT-002053,M,,M,M26a-379-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.471683,,33.46193,0.7325325,0.7018013,,,,,,41.43381,6.33994402963378,35.45189,9.09538425850745,,
SiC-2003-NIT-002054,M,,M,M26a-380-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5876582,,52.26064,1.197243,1.144791,,,,,,12.98583,12.7275039911255,37.32729,15.0665491017248,,
SiC-2003-NIT-002055,M,,M,M26a-380-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.254378,,72.34034,3.293091,3.018303,,,,,,-3.5218,12.3054820439636,-1.547992,11.9585791243144,,
SiC-2003-NIT-002056,M,,M,M26a-380-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.274213,,55.31479,1.298599,1.240356,,,,,,57.14249,20.7334415562887,64.64219,17.6956359388059,,
SiC-2003-NIT-002057,M,,M,M26a-380-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9758701,,58.44766,1.249928,1.198662,,,,,,41.42153,10.1196243736202,38.29456,10.7572557999303,,
SiC-2003-NIT-002058,AB,,AB,M26a-380-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7999669,,6.671203,0.5895138,0.5009747,,,,,,4.098058,12.1315197985958,-11.57558,12.7410032037033,,
SiC-2003-NIT-002059,M,,M,M26a-380-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7504008,,56.42185,1.936432,1.812054,,,,,,45.46809,9.29428966859894,25.20049,11.6316834457452,,
SiC-2003-NIT-002060,M,,M,M26a-380-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6104987,,54.69764,1.882984,1.761688,,,,,,38.643,21.8178742288527,19.88137,23.209743897354,,
SiC-2003-NIT-002061,M,,M,M26a-380-11,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.862281,,47.60894,3.070545,2.71973,,,,,,25.0566,8.87356664573492,14.28831,10.600697475338,,
SiC-2003-NIT-002062,M,,M,M26a-381-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8994499,,44.58027,1.1731,1.114449,,,,,,-20.11931,12.839504768743,35.82203,23.568390816223,,
SiC-2003-NIT-002063,M,,M,M26a-381-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.104884,,42.55834,2.842682,2.507679,,,,,,46.39733,14.8235658965714,59.63493,26.5629436674949,,
SiC-2003-NIT-002064,M,,M,M26a-381-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8916283,,60.57345,1.690006,1.600693,,,,,,41.63599,18.9550159197727,57.03175,19.1536205315643,,
SiC-2003-NIT-002065,M,,M,M26a-381-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9173129,,41.92504,1.091164,1.037174,,,,,,44.13748,12.4296289349227,53.55108,28.4428982305361,,
SiC-2003-NIT-002066,M,,M,M26a-381-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5843146,,38.25684,7.989971,5.635864,,,,,,-38.18303,30.4607547842896,-49.88128,40.8466525646433,,
SiC-2003-NIT-002067,M,,M,M26a-381-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5637513,,23.71723,2.64274,2.161123,,,,,,-13.25482,22.3039503861574,48.1739,41.4616786690653,,
SiC-2003-NIT-002068,AB,,M,M26a-381-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7859896,,10.44997,1.092624,0.9036551,,,,,,10.6622,9.37835782686574,-2.738118,15.6847415355135,,
SiC-2003-NIT-002069,M,,M,M26a-381-12,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6922376,,59.95708,1.208622,1.161781,,,,,,57.64103,17.0682349066548,58.14219,14.5856002221969,,
SiC-2003-NIT-002070,M,,M,M26a-382-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.046933,,51.55964,2.83083,2.550739,,,,,,41.32164,8.67300785886811,41.10837,12.4763799889286,,
SiC-2003-NIT-002071,M,,M,M26a-382-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.856261,,27.98876,1.099325,1.019258,,,,,,44.82401,13.2138314256434,41.06045,14.0583922946715,,
SiC-2003-NIT-002072,AB,,AB,M26a-383-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.036458,,8.983243,0.5289173,0.4731951,,,,,,45.20821,8.82059016206384,49.13712,11.9313974096565,,
SiC-2003-NIT-002073,M,,M,M26a-383-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5137944,,39.76513,7.516369,5.454395,,,,,,64.19516,36.9325755562165,46.49997,58.3100187830913,,
SiC-2003-NIT-002074,M,,M,M26a-383-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7150639,,71.20329,2.230431,2.09893,,,,,,4.416585,10.393911950778,20.1565,30.2533824669899,,
SiC-2003-NIT-002075,M,,M,M26a-383-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7486006,,56.99712,1.220978,1.170815,,,,,,31.96871,15.0396938005418,17.05933,15.1169782916741,,
SiC-2003-NIT-002076,M,,M,M26a-383-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5914719,,46.06313,1.041782,0.9967003,,,,,,-25.12944,12.2006930304093,-24.89263,14.7683818647989,,
SiC-2003-NIT-002077,M,,M,M26a-383-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8226964,,48.4539,0.9963112,0.956955,,,,,,67.43264,9.88947794036444,52.97756,16.0325970867626,,
SiC-2003-NIT-002078,M,,M,M26a-383-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5531107,,20.85119,0.9992313,0.9118385,,,,,,-1.036346,16.1341022543034,-0.6023049,15.7412059165708,,
SiC-2003-NIT-002080,M,,M,M26a-383-11,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8289987,,45.48005,2.598927,2.332367,,,,,,14.98282,8.72304962273806,11.63089,10.4424043903906,,
SiC-2003-NIT-002081,M,,M,M26a-386-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.00387,,48.84338,1.960327,1.814663,,,,,,22.13037,9.40055588971019,27.26698,22.7095853898283,,
SiC-2003-NIT-002082,M,,M,M26a-386-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6939061,,56.14889,2.313938,2.137741,,,,,,22.50552,11.1556430528538,56.98776,23.9950082624077,,
SiC-2003-NIT-002083,M,,M,M26a-387-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7117318,,56.36515,1.178207,1.130928,,,,,,-19.7159,17.4963502617463,-4.38863,12.5828033162761,,
SiC-2003-NIT-002084,M,,M,M26a-387-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7412477,,55.84813,1.138359,1.093773,,,,,,31.14247,13.4290069834231,35.93457,19.5122031736161,,
SiC-2003-NIT-002085,M,,M,M26a-388-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.81035,,62.6721,0.8482628,0.8259087,,,,,,53.58446,5.71703470662976,49.37732,7.04082672380075,,
SiC-2003-NIT-002086,M,,M,M26a-388-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5926112,,44.42604,1.935844,1.780666,,,,,,58.01308,20.4909423390755,70.58084,39.0127737696666,,
SiC-2003-NIT-002087,M,,M,M26a-388-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5661676,,31.53528,3.859009,3.100248,,,,,,74.07987,17.0682357893161,76.33031,48.1480724298669,,
SiC-2003-NIT-002088,M,,M,M26a-388-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5416095,,47.35661,1.62941,1.524502,,,,,,21.92616,10.618318496148,27.39263,12.0665911780652,,
SiC-2003-NIT-002089,M,,M,M26a-388-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.949111,,51.90612,1.658707,1.559063,,,,,,26.37506,24.6098012006797,19.43874,30.4725607403501,,
SiC-2003-NIT-002090,M,,M,M26a-389-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.063259,,50.4522,2.338657,2.14024,,,,,,35.82501,8.29052778416339,48.79558,13.2619381835219,,
SiC-2003-NIT-002091,M,,M,M26a-389-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7178887,,53.0909,2.435669,2.230965,,,,,,17.32862,18.7490094864574,40.26282,38.615044854202,,
SiC-2003-NIT-002092,M,,X,M26a-389-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6440399,,65.21358,1.655876,1.57584,,,,,,-88.98788,23.5314466048921,-102.8599,35.9748711816278,,
SiC-2003-NIT-002093,M,,M,M26a-390-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.234213,,61.15227,1.020908,0.9879265,,,,,,5.64003,7.27532355278689,38.638,8.96607464038133,,
SiC-2003-NIT-002094,M,,M,M26a-390-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.05528,,41.07392,1.109093,1.052261,,,,,,42.54997,17.9299270999186,14.06956,28.8201173601237,,
SiC-2003-NIT-002095,M,,M,M26a-390-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7051114,,46.63534,1.434055,1.350971,,,,,,27.31955,13.2758393017347,31.92735,13.5282690802452,,
SiC-2003-NIT-002096,M,,M,M26a-390-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9423838,,25.67157,2.260351,1.921909,,,,,,8.203268,15.6049249035765,15.81192,22.45579908784,,
SiC-2003-NIT-002097,M,,M,M26a-390-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6756821,,56.61361,2.412788,2.223282,,,,,,-8.226454,23.7080933121543,27.29452,33.2527154910796,,
SiC-2003-NIT-002098,M,,M,M26a-391-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.270106,,52.7407,1.199905,1.147682,,,,,,25.55406,7.12923003264223,38.52856,8.72988122064081,,
SiC-2003-NIT-002099,M,,M,M26a-391-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5312814,,57.21913,1.994003,1.864082,,,,,,70.50252,19.5349042150193,72.70133,15.5327188541357,,
SiC-2003-NIT-002100,M,,M,M26a-391-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.009664,,50.0753,0.8433075,0.8158264,,,,,,15.51867,8.9998966967173,39.21878,13.4182499127464,,
SiC-2003-NIT-002101,M,,M,M26a-391-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.756137,,47.25298,0.8113136,0.7843819,,,,,,29.23668,11.9012725315784,13.8334,12.7557425457398,,
SiC-2003-NIT-002102,M,,M,M26a-391-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5614392,,69.97492,1.897018,1.799454,,,,,,13.3276,15.6117884892221,-23.64922,15.3208190387522,,
SiC-2003-NIT-002103,M,,M,M26a-391-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8628026,,51.22914,0.8363876,0.8099403,,,,,,5.896807,8.31840895554907,5.878329,11.7325433997278,,
SiC-2003-NIT-002104,M,,M,M26a-391-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6338851,,63.37235,2.333694,2.173611,,,,,,1.720905,9.26845273591512,31.20458,13.7422803626693,,
SiC-2003-NIT-002105,M,,M,M26a-391-11,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7986003,,55.35545,0.9868164,0.9528427,,,,,,99.02429,15.0054439754925,127.8497,12.4846321951172,,
SiC-2003-NIT-002106,M,,M,M26a-391-12,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7380772,,39.81508,1.264053,1.188583,,,,,,45.61365,10.8045840872182,47.7823,17.0849359929568,,
SiC-2003-NIT-002107,M,,M,M26a-391-13,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7750408,,39.4052,1.566181,1.450851,,,,,,17.54189,11.7002086319024,9.961128,9.92653076246277,,
SiC-2003-NIT-002108,M,,M,M26a-392-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.3924907,,17.64029,3.095192,2.291169,,,,,,25.49636,23.2969707782499,-16.33638,26.5609497507953,,
SiC-2003-NIT-002109,M,,M,M26a-392-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6549942,,60.44408,2.37492,2.201889,,,,,,10.44476,11.0387694200715,12.69126,17.3696279162938,,
SiC-2003-NIT-002110,M,,M,M26a-392-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4954966,,61.38821,2.168407,2.02533,,,,,,19.76633,20.006255576807,43.81895,25.9762052851235,,
SiC-2003-NIT-002111,M,,M,M26a-392-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7977349,,41.87091,5.205635,4.169006,,,,,,7.214308,18.1384987410368,37.18805,32.2076343207493,,
SiC-2003-NIT-002112,M,,M,M26a-392-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4905783,,51.97583,1.82119,1.701923,,,,,,14.1871,19.7799555733096,82.04507,54.8705542619026,,
SiC-2003-NIT-002113,M,,M,M26a-392-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6225597,,54.23828,1.005329,0.9693947,,,,,,10.33258,8.92203776959904,5.453944,10.5466706235102,,
SiC-2003-NIT-002114,X,X1,X,M26a-392-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.122761,,160.0106,4.0914,3.892365,,,,,,-254.819,6.66584650229341,-407.6002,7.70180278054902,,
SiC-2003-NIT-002115,M,,M,M26a-392-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6379262,,45.01841,0.9876862,0.9461708,,,,,,48.58434,9.79524932281011,22.43567,11.9975816139674,,
SiC-2003-NIT-002116,M,,M,M26a-392-11,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.002252,,53.06437,1.068737,1.027351,,,,,,87.80992,8.14523671204093,85.59918,20.2035357535988,,
SiC-2003-NIT-002117,M,,M,M26a-392-12,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6470255,,53.32014,2.57885,2.351398,,,,,,7.24566,9.29521327192844,20.49792,11.0763447033063,,
