source_file,condition,generation,well,well_index,time_seconds,temperature_c,turbidity_A400
FR_inc.xlsx,FR,gen0,A6,6,2413.0,22.2,0.477
FR_inc.xlsx,FR,gen0,A7,7,2413.0,22.2,0.435
FR_inc.xlsx,FR,gen0,A8,8,2413.0,22.2,0.432
FR_inc.xlsx,FR,gen0,A9,9,2413.0,22.2,0.414
FR_inc.xlsx,FR,gen0,A10,10,2413.0,22.2,0.448
FR_inc.xlsx,FR,gen0,A11,11,2413.0,22.2,0.413
FR_inc.xlsx,FR,gen0,A12,12,2413.0,22.2,0.327
FR_inc.xlsx,FR,gen0,B1,13,2413.0,22.2,0.533
FR_inc.xlsx,FR,gen0,B2,14,2413.0,22.2,0.372
FR_inc.xlsx,FR,gen0,B3,15,2413.0,22.2,0.505
FR_inc.xlsx,FR,gen0,B4,16,2413.0,22.2,0.425
FR_inc.xlsx,FR,gen0,B5,17,2413.0,22.2,0.514
FR_inc.xlsx,FR,gen0,B6,18,2413.0,22.2,0.5
FR_inc.xlsx,FR,gen0,B7,19,2413.0,22.2,0.395
FR_inc.xlsx,FR,gen0,B8,20,2413.0,22.2,0.497
FR_inc.xlsx,FR,gen0,B9,21,2413.0,22.2,0.404
FR_inc.xlsx,FR,gen0,B10,22,2413.0,22.2,0.585
FR_inc.xlsx,FR,gen0,B11,23,2413.0,22.2,0.524
FR_inc.xlsx,FR,gen0,B12,24,2413.0,22.2,0.434
FR_inc.xlsx,FR,gen0,C1,25,2413.0,22.2,0.436
FR_inc.xlsx,FR,gen0,C2,26,2413.0,22.2,0.367
FR_inc.xlsx,FR,gen0,C3,27,2413.0,22.2,0.396
FR_inc.xlsx,FR,gen0,C4,28,2413.0,22.2,0.385
FR_inc.xlsx,FR,gen0,C5,29,2413.0,22.2,0.493
FR_inc.xlsx,FR,gen0,C6,30,2413.0,22.2,0.63
FR_inc.xlsx,FR,gen0,C7,31,2413.0,22.2,0.459
FR_inc.xlsx,FR,gen0,C8,32,2413.0,22.2,0.378
FR_inc.xlsx,FR,gen0,C9,33,2413.0,22.2,0.419
FR_inc.xlsx,FR,gen0,C10,34,2413.0,22.2,0.559
FR_inc.xlsx,FR,gen0,C11,35,2413.0,22.2,0.422
FR_inc.xlsx,FR,gen0,C12,36,2413.0,22.2,0.565
FR_inc.xlsx,FR,gen0,D1,37,2413.0,22.2,0.478
FR_inc.xlsx,FR,gen0,D2,38,2413.0,22.2,0.477
FR_inc.xlsx,FR,gen0,D3,39,2413.0,22.2,0.505
FR_inc.xlsx,FR,gen0,D4,40,2413.0,22.2,0.57
FR_inc.xlsx,FR,gen0,D5,41,2413.0,22.2,0.517
FR_inc.xlsx,FR,gen0,D6,42,2413.0,22.2,0.613
FR_inc.xlsx,FR,gen0,D7,43,2413.0,22.2,0.378
FR_inc.xlsx,FR,gen0,D8,44,2413.0,22.2,0.398
FR_inc.xlsx,FR,gen0,D9,45,2413.0,22.2,0.484
FR_inc.xlsx,FR,gen0,D10,46,2413.0,22.2,0.441
FR_inc.xlsx,FR,gen0,D11,47,2413.0,22.2,0.588
FR_inc.xlsx,FR,gen0,D12,48,2413.0,22.2,0.432
FR_inc.xlsx,FR,gen0,E1,49,2413.0,22.2,0.361
FR_inc.xlsx,FR,gen0,E2,50,2413.0,22.2,0.539
FR_inc.xlsx,FR,gen0,E3,51,2413.0,22.2,0.613
FR_inc.xlsx,FR,gen0,E4,52,2413.0,22.2,0.535
FR_inc.xlsx,FR,gen0,E5,53,2413.0,22.2,0.631
FR_inc.xlsx,FR,gen0,E6,54,2413.0,22.2,0.458
FR_inc.xlsx,FR,gen0,E7,55,2413.0,22.2,0.555
FR_inc.xlsx,FR,gen0,E8,56,2413.0,22.2,0.434
FR_inc.xlsx,FR,gen0,E9,57,2413.0,22.2,0.471
FR_inc.xlsx,FR,gen0,E10,58,2413.0,22.2,0.465
FR_inc.xlsx,FR,gen0,E11,59,2413.0,22.2,0.414
FR_inc.xlsx,FR,gen0,E12,60,2413.0,22.2,0.357
FR_inc.xlsx,FR,gen0,F1,61,2413.0,22.2,0.399
FR_inc.xlsx,FR,gen0,F2,62,2413.0,22.2,0.486
FR_inc.xlsx,FR,gen0,F3,63,2413.0,22.2,0.448
FR_inc.xlsx,FR,gen0,F4,64,2413.0,22.2,0.529
FR_inc.xlsx,FR,gen0,F5,65,2413.0,22.2,0.456
FR_inc.xlsx,FR,gen0,F6,66,2413.0,22.2,0.355
FR_inc.xlsx,FR,gen0,F7,67,2413.0,22.2,0.417
FR_inc.xlsx,FR,gen0,F8,68,2413.0,22.2,0.447
FR_inc.xlsx,FR,gen0,F9,69,2413.0,22.2,0.491
FR_inc.xlsx,FR,gen0,F10,70,2413.0,22.2,0.485
FR_inc.xlsx,FR,gen0,F11,71,2413.0,22.2,0.55
FR_inc.xlsx,FR,gen0,F12,72,2413.0,22.2,0.476
FR_inc.xlsx,FR,gen0,G1,73,2413.0,22.2,0.57
FR_inc.xlsx,FR,gen0,G2,74,2413.0,22.2,0.432
FR_inc.xlsx,FR,gen0,G3,75,2413.0,22.2,0.547
FR_inc.xlsx,FR,gen0,G4,76,2413.0,22.2,0.444
FR_inc.xlsx,FR,gen0,G5,77,2413.0,22.2,0.479
FR_inc.xlsx,FR,gen0,G6,78,2413.0,22.2,0.495
FR_inc.xlsx,FR,gen0,G7,79,2413.0,22.2,0.613
FR_inc.xlsx,FR,gen0,G8,80,2413.0,22.2,0.519
FR_inc.xlsx,FR,gen0,G9,81,2413.0,22.2,0.334
FR_inc.xlsx,FR,gen0,G10,82,2413.0,22.2,0.436
FR_inc.xlsx,FR,gen0,G11,83,2413.0,22.2,0.402
FR_inc.xlsx,FR,gen0,G12,84,2413.0,22.2,0.466
FR_inc.xlsx,FR,gen0,H1,85,2413.0,22.2,0.408
FR_inc.xlsx,FR,gen0,H2,86,2413.0,22.2,0.49
FR_inc.xlsx,FR,gen0,H3,87,2413.0,22.2,0.4
FR_inc.xlsx,FR,gen0,H4,88,2413.0,22.2,0.527
FR_inc.xlsx,FR,gen0,H5,89,2413.0,22.2,0.503
FR_inc.xlsx,FR,gen0,H6,90,2413.0,22.2,0.481
FR_inc.xlsx,FR,gen0,H7,91,2413.0,22.2,0.528
FR_inc.xlsx,FR,gen0,H8,92,2413.0,22.2,0.583
FR_inc.xlsx,FR,gen0,H9,93,2413.0,22.2,0.429
FR_inc.xlsx,FR,gen0,H10,94,2413.0,22.2,0.583
FR_inc.xlsx,FR,gen0,H11,95,2413.0,22.2,0.613
FR_inc.xlsx,FR,gen0,H12,96,2413.0,22.2,0.382
FR_inc.xlsx,FR,gen0,A1,1,3013.0,22.2,0.462
FR_inc.xlsx,FR,gen0,A2,2,3013.0,22.2,0.464
FR_inc.xlsx,FR,gen0,A3,3,3013.0,22.2,0.366
FR_inc.xlsx,FR,gen0,A4,4,3013.0,22.2,0.625
FR_inc.xlsx,FR,gen0,A5,5,3013.0,22.2,0.397
FR_inc.xlsx,FR,gen0,A6,6,3013.0,22.2,0.481
FR_inc.xlsx,FR,gen0,A7,7,3013.0,22.2,0.426
FR_inc.xlsx,FR,gen0,A8,8,3013.0,22.2,0.433
FR_inc.xlsx,FR,gen0,A9,9,3013.0,22.2,0.416
FR_inc.xlsx,FR,gen0,A10,10,3013.0,22.2,0.431
FR_inc.xlsx,FR,gen0,A11,11,3013.0,22.2,0.369
FR_inc.xlsx,FR,gen0,A12,12,3013.0,22.2,0.327
FR_inc.xlsx,FR,gen0,B1,13,3013.0,22.2,0.53
FR_inc.xlsx,FR,gen0,B2,14,3013.0,22.2,0.384
FR_inc.xlsx,FR,gen0,B3,15,3013.0,22.2,0.481
FR_inc.xlsx,FR,gen0,B4,16,3013.0,22.2,0.419
FR_inc.xlsx,FR,gen0,B5,17,3013.0,22.2,0.492
FR_inc.xlsx,FR,gen0,B6,18,3013.0,22.2,0.492
FR_inc.xlsx,FR,gen0,B7,19,3013.0,22.2,0.394
FR_inc.xlsx,FR,gen0,B8,20,3013.0,22.2,0.473
FR_inc.xlsx,FR,gen0,B9,21,3013.0,22.2,0.389
FR_inc.xlsx,FR,gen0,B10,22,3013.0,22.2,0.538
FR_inc.xlsx,FR,gen0,B11,23,3013.0,22.2,0.505
FR_inc.xlsx,FR,gen0,B12,24,3013.0,22.2,0.422
FR_inc.xlsx,FR,gen0,C1,25,3013.0,22.2,0.449
FR_inc.xlsx,FR,gen0,C2,26,3013.0,22.2,0.367
FR_inc.xlsx,FR,gen0,C3,27,3013.0,22.2,0.379
FR_inc.xlsx,FR,gen0,C4,28,3013.0,22.2,0.403
FR_inc.xlsx,FR,gen0,C5,29,3013.0,22.2,0.486
FR_inc.xlsx,FR,gen0,C6,30,3013.0,22.2,0.602
FR_inc.xlsx,FR,gen0,C7,31,3013.0,22.2,0.406
FR_inc.xlsx,FR,gen0,C8,32,3013.0,22.2,0.348
FR_inc.xlsx,FR,gen0,C9,33,3013.0,22.2,0.407
FR_inc.xlsx,FR,gen0,C10,34,3013.0,22.2,0.502
FR_inc.xlsx,FR,gen0,C11,35,3013.0,22.2,0.403
FR_inc.xlsx,FR,gen0,C12,36,3013.0,22.2,0.554
FR_inc.xlsx,FR,gen0,D1,37,3013.0,22.2,0.5
FR_inc.xlsx,FR,gen0,D2,38,3013.0,22.2,0.462
FR_inc.xlsx,FR,gen0,D3,39,3013.0,22.2,0.489
FR_inc.xlsx,FR,gen0,D4,40,3013.0,22.2,0.558
FR_inc.xlsx,FR,gen0,D5,41,3013.0,22.2,0.481
FR_inc.xlsx,FR,gen0,D6,42,3013.0,22.2,0.585
FR_inc.xlsx,FR,gen0,D7,43,3013.0,22.2,0.367
FR_inc.xlsx,FR,gen0,D8,44,3013.0,22.2,0.391
FR_inc.xlsx,FR,gen0,D9,45,3013.0,22.2,0.452
FR_inc.xlsx,FR,gen0,D10,46,3013.0,22.2,0.449
FR_inc.xlsx,FR,gen0,D11,47,3013.0,22.2,0.547
FR_inc.xlsx,FR,gen0,D12,48,3013.0,22.2,0.424
FR_inc.xlsx,FR,gen0,E1,49,3013.0,22.2,0.33
FR_inc.xlsx,FR,gen0,E2,50,3013.0,22.2,0.469
FR_inc.xlsx,FR,gen0,E3,51,3013.0,22.2,0.585
FR_inc.xlsx,FR,gen0,E4,52,3013.0,22.2,0.508
FR_inc.xlsx,FR,gen0,E5,53,3013.0,22.2,0.598
FR_inc.xlsx,FR,gen0,E6,54,3013.0,22.2,0.431
FR_inc.xlsx,FR,gen0,E7,55,3013.0,22.2,0.535
FR_inc.xlsx,FR,gen0,E8,56,3013.0,22.2,0.425
FR_inc.xlsx,FR,gen0,E9,57,3013.0,22.2,0.456
FR_inc.xlsx,FR,gen0,E10,58,3013.0,22.2,0.471
FR_inc.xlsx,FR,gen0,E11,59,3013.0,22.2,0.407
FR_inc.xlsx,FR,gen0,E12,60,3013.0,22.2,0.355
FR_inc.xlsx,FR,gen0,F1,61,3013.0,22.2,0.399
FR_inc.xlsx,FR,gen0,F2,62,3013.0,22.2,0.468
FR_inc.xlsx,FR,gen0,F3,63,3013.0,22.2,0.443
FR_inc.xlsx,FR,gen0,F4,64,3013.0,22.2,0.499
FR_inc.xlsx,FR,gen0,F5,65,3013.0,22.2,0.452
FR_inc.xlsx,FR,gen0,F6,66,3013.0,22.2,0.359
FR_inc.xlsx,FR,gen0,F7,67,3013.0,22.2,0.434
FR_inc.xlsx,FR,gen0,F8,68,3013.0,22.2,0.416
FR_inc.xlsx,FR,gen0,F9,69,3013.0,22.2,0.471
FR_inc.xlsx,FR,gen0,F10,70,3013.0,22.2,0.481
FR_inc.xlsx,FR,gen0,F11,71,3013.0,22.2,0.538
FR_inc.xlsx,FR,gen0,F12,72,3013.0,22.2,0.461
FR_inc.xlsx,FR,gen0,G1,73,3013.0,22.2,0.552
FR_inc.xlsx,FR,gen0,G2,74,3013.0,22.2,0.425
FR_inc.xlsx,FR,gen0,G3,75,3013.0,22.2,0.545
FR_inc.xlsx,FR,gen0,G4,76,3013.0,22.2,0.428
FR_inc.xlsx,FR,gen0,G5,77,3013.0,22.2,0.486
FR_inc.xlsx,FR,gen0,G6,78,3013.0,22.2,0.466
FR_inc.xlsx,FR,gen0,G7,79,3013.0,22.2,0.592
FR_inc.xlsx,FR,gen0,G8,80,3013.0,22.2,0.496
FR_inc.xlsx,FR,gen0,G9,81,3013.0,22.2,0.31
FR_inc.xlsx,FR,gen0,G10,82,3013.0,22.2,0.425
FR_inc.xlsx,FR,gen0,G11,83,3013.0,22.2,0.386
FR_inc.xlsx,FR,gen0,G12,84,3013.0,22.2,0.457
FR_inc.xlsx,FR,gen0,H1,85,3013.0,22.2,0.417
FR_inc.xlsx,FR,gen0,H2,86,3013.0,22.2,0.449
FR_inc.xlsx,FR,gen0,H3,87,3013.0,22.2,0.387
FR_inc.xlsx,FR,gen0,H4,88,3013.0,22.2,0.511
FR_inc.xlsx,FR,gen0,H5,89,3013.0,22.2,0.475
FR_inc.xlsx,FR,gen0,H6,90,3013.0,22.2,0.473
FR_inc.xlsx,FR,gen0,H7,91,3013.0,22.2,0.5
FR_inc.xlsx,FR,gen0,H8,92,3013.0,22.2,0.557
FR_inc.xlsx,FR,gen0,H9,93,3013.0,22.2,0.421
FR_inc.xlsx,FR,gen0,H10,94,3013.0,22.2,0.574
FR_inc.xlsx,FR,gen0,H11,95,3013.0,22.2,0.607
FR_inc.xlsx,FR,gen0,H12,96,3013.0,22.2,0.356
FR_inc.xlsx,FR,gen0,A1,1,3613.0,22.2,0.46
FR_inc.xlsx,FR,gen0,A2,2,3613.0,22.2,0.45
FR_inc.xlsx,FR,gen0,A3,3,3613.0,22.2,0.359
FR_inc.xlsx,FR,gen0,A4,4,3613.0,22.2,0.576
FR_inc.xlsx,FR,gen0,A5,5,3613.0,22.2,0.392
FR_inc.xlsx,FR,gen0,A6,6,3613.0,22.2,0.477
FR_inc.xlsx,FR,gen0,A7,7,3613.0,22.2,0.409
FR_inc.xlsx,FR,gen0,A8,8,3613.0,22.2,0.432
FR_inc.xlsx,FR,gen0,A9,9,3613.0,22.2,0.416
FR_inc.xlsx,FR,gen0,A10,10,3613.0,22.2,0.402
FR_inc.xlsx,FR,gen0,A11,11,3613.0,22.2,0.351
FR_inc.xlsx,FR,gen0,A12,12,3613.0,22.2,0.33
FR_inc.xlsx,FR,gen0,B1,13,3613.0,22.2,0.541
FR_inc.xlsx,FR,gen0,B2,14,3613.0,22.2,0.382
FR_inc.xlsx,FR,gen0,B3,15,3613.0,22.2,0.463
FR_inc.xlsx,FR,gen0,B4,16,3613.0,22.2,0.414
FR_inc.xlsx,FR,gen0,B5,17,3613.0,22.2,0.486
FR_inc.xlsx,FR,gen0,B6,18,3613.0,22.2,0.48
FR_inc.xlsx,FR,gen0,B7,19,3613.0,22.2,0.384
FR_inc.xlsx,FR,gen0,B8,20,3613.0,22.2,0.444
FR_inc.xlsx,FR,gen0,B9,21,3613.0,22.2,0.387
FR_inc.xlsx,FR,gen0,B10,22,3613.0,22.2,0.508
FR_inc.xlsx,FR,gen0,B11,23,3613.0,22.2,0.478
FR_inc.xlsx,FR,gen0,B12,24,3613.0,22.2,0.41
FR_inc.xlsx,FR,gen0,C1,25,3613.0,22.2,0.441
FR_inc.xlsx,FR,gen0,C2,26,3613.0,22.2,0.36
FR_inc.xlsx,FR,gen0,C3,27,3613.0,22.2,0.369
FR_inc.xlsx,FR,gen0,C4,28,3613.0,22.2,0.363
FR_inc.xlsx,FR,gen0,C5,29,3613.0,22.2,0.449
FR_inc.xlsx,FR,gen0,C6,30,3613.0,22.2,0.601
FR_inc.xlsx,FR,gen0,C7,31,3613.0,22.2,0.382
FR_inc.xlsx,FR,gen0,C8,32,3613.0,22.2,0.33
FR_inc.xlsx,FR,gen0,C9,33,3613.0,22.2,0.385
FR_inc.xlsx,FR,gen0,C10,34,3613.0,22.2,0.497
FR_inc.xlsx,FR,gen0,C11,35,3613.0,22.2,0.395
FR_inc.xlsx,FR,gen0,C12,36,3613.0,22.2,0.511
FR_inc.xlsx,FR,gen0,D1,37,3613.0,22.2,0.47
FR_inc.xlsx,FR,gen0,D2,38,3613.0,22.2,0.437
FR_inc.xlsx,FR,gen0,D3,39,3613.0,22.2,0.482
FR_inc.xlsx,FR,gen0,D4,40,3613.0,22.2,0.545
FR_inc.xlsx,FR,gen0,D5,41,3613.0,22.2,0.461
FR_inc.xlsx,FR,gen0,D6,42,3613.0,22.2,0.556
FR_inc.xlsx,FR,gen0,D7,43,3613.0,22.2,0.353
FR_inc.xlsx,FR,gen0,D8,44,3613.0,22.2,0.377
FR_inc.xlsx,FR,gen0,D9,45,3613.0,22.2,0.425
FR_inc.xlsx,FR,gen0,D10,46,3613.0,22.2,0.453
FR_inc.xlsx,FR,gen0,D11,47,3613.0,22.2,0.513
FR_inc.xlsx,FR,gen0,D12,48,3613.0,22.2,0.409
FR_inc.xlsx,FR,gen0,E1,49,3613.0,22.2,0.324
FR_inc.xlsx,FR,gen0,E2,50,3613.0,22.2,0.453
FR_inc.xlsx,FR,gen0,E3,51,3613.0,22.2,0.55
FR_inc.xlsx,FR,gen0,E4,52,3613.0,22.2,0.488
FR_inc.xlsx,FR,gen0,E5,53,3613.0,22.2,0.588
FR_inc.xlsx,FR,gen0,E6,54,3613.0,22.2,0.403
FR_inc.xlsx,FR,gen0,E7,55,3613.0,22.2,0.518
FR_inc.xlsx,FR,gen0,E8,56,3613.0,22.2,0.419
FR_inc.xlsx,FR,gen0,E9,57,3613.0,22.2,0.45
FR_inc.xlsx,FR,gen0,E10,58,3613.0,22.2,0.441
FR_inc.xlsx,FR,gen0,E11,59,3613.0,22.2,0.413
FR_inc.xlsx,FR,gen0,E12,60,3613.0,22.2,0.351
FR_inc.xlsx,FR,gen0,F1,61,3613.0,22.2,0.391
FR_inc.xlsx,FR,gen0,F2,62,3613.0,22.2,0.457
FR_inc.xlsx,FR,gen0,F3,63,3613.0,22.2,0.433
FR_inc.xlsx,FR,gen0,F4,64,3613.0,22.2,0.479
FR_inc.xlsx,FR,gen0,F5,65,3613.0,22.2,0.454
FR_inc.xlsx,FR,gen0,F6,66,3613.0,22.2,0.346
FR_inc.xlsx,FR,gen0,F7,67,3613.0,22.2,0.406
FR_inc.xlsx,FR,gen0,F8,68,3613.0,22.2,0.398
FR_inc.xlsx,FR,gen0,F9,69,3613.0,22.2,0.456
FR_inc.xlsx,FR,gen0,F10,70,3613.0,22.2,0.473
FR_inc.xlsx,FR,gen0,F11,71,3613.0,22.2,0.486
FR_inc.xlsx,FR,gen0,F12,72,3613.0,22.2,0.452
FR_inc.xlsx,FR,gen0,G1,73,3613.0,22.2,0.541
FR_inc.xlsx,FR,gen0,G2,74,3613.0,22.2,0.407
FR_inc.xlsx,FR,gen0,G3,75,3613.0,22.2,0.555
FR_inc.xlsx,FR,gen0,G4,76,3613.0,22.2,0.396
FR_inc.xlsx,FR,gen0,G5,77,3613.0,22.2,0.49
FR_inc.xlsx,FR,gen0,G6,78,3613.0,22.2,0.435
FR_inc.xlsx,FR,gen0,G7,79,3613.0,22.2,0.56
FR_inc.xlsx,FR,gen0,G8,80,3613.0,22.2,0.485
FR_inc.xlsx,FR,gen0,G9,81,3613.0,22.2,0.314
FR_inc.xlsx,FR,gen0,G10,82,3613.0,22.2,0.408
FR_inc.xlsx,FR,gen0,G11,83,3613.0,22.2,0.385
FR_inc.xlsx,FR,gen0,G12,84,3613.0,22.2,0.467
FR_inc.xlsx,FR,gen0,H1,85,3613.0,22.2,0.389
FR_inc.xlsx,FR,gen0,H2,86,3613.0,22.2,0.444
FR_inc.xlsx,FR,gen0,H3,87,3613.0,22.2,0.375
FR_inc.xlsx,FR,gen0,H4,88,3613.0,22.2,0.486
FR_inc.xlsx,FR,gen0,H5,89,3613.0,22.2,0.439
FR_inc.xlsx,FR,gen0,H6,90,3613.0,22.2,0.47
FR_inc.xlsx,FR,gen0,H7,91,3613.0,22.2,0.479
FR_inc.xlsx,FR,gen0,H8,92,3613.0,22.2,0.542
FR_inc.xlsx,FR,gen0,H9,93,3613.0,22.2,0.414
FR_inc.xlsx,FR,gen0,H10,94,3613.0,22.2,0.561
FR_inc.xlsx,FR,gen0,H11,95,3613.0,22.2,0.567
FR_inc.xlsx,FR,gen0,H12,96,3613.0,22.2,0.348
FR_inc.xlsx,FR,gen0,A1,1,4213.0,22.3,0.455
FR_inc.xlsx,FR,gen0,A2,2,4213.0,22.3,0.448
FR_inc.xlsx,FR,gen0,A3,3,4213.0,22.3,0.352
FR_inc.xlsx,FR,gen0,A4,4,4213.0,22.3,0.54
FR_inc.xlsx,FR,gen0,A5,5,4213.0,22.3,0.383
FR_inc.xlsx,FR,gen0,A6,6,4213.0,22.3,0.469
FR_inc.xlsx,FR,gen0,A7,7,4213.0,22.3,0.418
FR_inc.xlsx,FR,gen0,A8,8,4213.0,22.3,0.426
FR_inc.xlsx,FR,gen0,A9,9,4213.0,22.3,0.41
FR_inc.xlsx,FR,gen0,A10,10,4213.0,22.3,0.377
FR_inc.xlsx,FR,gen0,A11,11,4213.0,22.3,0.336
FR_inc.xlsx,FR,gen0,A12,12,4213.0,22.3,0.332
FR_inc.xlsx,FR,gen0,B1,13,4213.0,22.3,0.522
FR_inc.xlsx,FR,gen0,B2,14,4213.0,22.3,0.381
FR_inc.xlsx,FR,gen0,B3,15,4213.0,22.3,0.453
FR_inc.xlsx,FR,gen0,B4,16,4213.0,22.3,0.403
FR_inc.xlsx,FR,gen0,B5,17,4213.0,22.3,0.484
FR_inc.xlsx,FR,gen0,B6,18,4213.0,22.3,0.459
FR_inc.xlsx,FR,gen0,B7,19,4213.0,22.3,0.375
FR_inc.xlsx,FR,gen0,B8,20,4213.0,22.3,0.448
FR_inc.xlsx,FR,gen0,B9,21,4213.0,22.3,0.37
FR_inc.xlsx,FR,gen0,B10,22,4213.0,22.3,0.471
FR_inc.xlsx,FR,gen0,B11,23,4213.0,22.3,0.466
FR_inc.xlsx,FR,gen0,B12,24,4213.0,22.3,0.406
FR_inc.xlsx,FR,gen0,C1,25,4213.0,22.3,0.42
FR_inc.xlsx,FR,gen0,C2,26,4213.0,22.3,0.355
FR_inc.xlsx,FR,gen0,C3,27,4213.0,22.3,0.366
FR_inc.xlsx,FR,gen0,C4,28,4213.0,22.3,0.339
FR_inc.xlsx,FR,gen0,C5,29,4213.0,22.3,0.425
FR_inc.xlsx,FR,gen0,C6,30,4213.0,22.3,0.581
FR_inc.xlsx,FR,gen0,C7,31,4213.0,22.3,0.364
FR_inc.xlsx,FR,gen0,C8,32,4213.0,22.3,0.327
FR_inc.xlsx,FR,gen0,C9,33,4213.0,22.3,0.345
FR_inc.xlsx,FR,gen0,C10,34,4213.0,22.3,0.479
FR_inc.xlsx,FR,gen0,C11,35,4213.0,22.3,0.384
FR_inc.xlsx,FR,gen0,C12,36,4213.0,22.3,0.507
FR_inc.xlsx,FR,gen0,D1,37,4213.0,22.3,0.438
FR_inc.xlsx,FR,gen0,D2,38,4213.0,22.3,0.425
FR_inc.xlsx,FR,gen0,D3,39,4213.0,22.3,0.486
FR_inc.xlsx,FR,gen0,D4,40,4213.0,22.3,0.523
FR_inc.xlsx,FR,gen0,D5,41,4213.0,22.3,0.445
FR_inc.xlsx,FR,gen0,D6,42,4213.0,22.3,0.525
FR_inc.xlsx,FR,gen0,D7,43,4213.0,22.3,0.341
FR_inc.xlsx,FR,gen0,D8,44,4213.0,22.3,0.373
FR_inc.xlsx,FR,gen0,D9,45,4213.0,22.3,0.433
FR_inc.xlsx,FR,gen0,D10,46,4213.0,22.3,0.454
FR_inc.xlsx,FR,gen0,D11,47,4213.0,22.3,0.495
FR_inc.xlsx,FR,gen0,D12,48,4213.0,22.3,0.393
FR_inc.xlsx,FR,gen0,E1,49,4213.0,22.3,0.321
FR_inc.xlsx,FR,gen0,E2,50,4213.0,22.3,0.431
FR_inc.xlsx,FR,gen0,E3,51,4213.0,22.3,0.512
FR_inc.xlsx,FR,gen0,E4,52,4213.0,22.3,0.456
FR_inc.xlsx,FR,gen0,E5,53,4213.0,22.3,0.59
FR_inc.xlsx,FR,gen0,E6,54,4213.0,22.3,0.401
FR_inc.xlsx,FR,gen0,E7,55,4213.0,22.3,0.493
FR_inc.xlsx,FR,gen0,E8,56,4213.0,22.3,0.41
FR_inc.xlsx,FR,gen0,E9,57,4213.0,22.3,0.445
FR_inc.xlsx,FR,gen0,E10,58,4213.0,22.3,0.435
FR_inc.xlsx,FR,gen0,E11,59,4213.0,22.3,0.4
FR_inc.xlsx,FR,gen0,E12,60,4213.0,22.3,0.339
FR_inc.xlsx,FR,gen0,F1,61,4213.0,22.3,0.348
FR_inc.xlsx,FR,gen0,F2,62,4213.0,22.3,0.436
FR_inc.xlsx,FR,gen0,F3,63,4213.0,22.3,0.416
FR_inc.xlsx,FR,gen0,F4,64,4213.0,22.3,0.464
FR_inc.xlsx,FR,gen0,F5,65,4213.0,22.3,0.445
FR_inc.xlsx,FR,gen0,F6,66,4213.0,22.3,0.329
FR_inc.xlsx,FR,gen0,F7,67,4213.0,22.3,0.385
FR_inc.xlsx,FR,gen0,F8,68,4213.0,22.3,0.381
FR_inc.xlsx,FR,gen0,F9,69,4213.0,22.3,0.427
FR_inc.xlsx,FR,gen0,F10,70,4213.0,22.3,0.456
FR_inc.xlsx,FR,gen0,F11,71,4213.0,22.3,0.475
FR_inc.xlsx,FR,gen0,F12,72,4213.0,22.3,0.441
FR_inc.xlsx,FR,gen0,G1,73,4213.0,22.3,0.513
FR_inc.xlsx,FR,gen0,G2,74,4213.0,22.3,0.384
FR_inc.xlsx,FR,gen0,G3,75,4213.0,22.3,0.557
FR_inc.xlsx,FR,gen0,G4,76,4213.0,22.3,0.371
FR_inc.xlsx,FR,gen0,G5,77,4213.0,22.3,0.479
FR_inc.xlsx,FR,gen0,G6,78,4213.0,22.3,0.414
FR_inc.xlsx,FR,gen0,G7,79,4213.0,22.3,0.519
FR_inc.xlsx,FR,gen0,G8,80,4213.0,22.3,0.473
FR_inc.xlsx,FR,gen0,G9,81,4213.0,22.3,0.296
FR_inc.xlsx,FR,gen0,G10,82,4213.0,22.3,0.397
FR_inc.xlsx,FR,gen0,G11,83,4213.0,22.3,0.377
FR_inc.xlsx,FR,gen0,G12,84,4213.0,22.3,0.465
FR_inc.xlsx,FR,gen0,H1,85,4213.0,22.3,0.356
FR_inc.xlsx,FR,gen0,H2,86,4213.0,22.3,0.448
FR_inc.xlsx,FR,gen0,H3,87,4213.0,22.3,0.351
FR_inc.xlsx,FR,gen0,H4,88,4213.0,22.3,0.464
FR_inc.xlsx,FR,gen0,H5,89,4213.0,22.3,0.427
FR_inc.xlsx,FR,gen0,H6,90,4213.0,22.3,0.465
FR_inc.xlsx,FR,gen0,H7,91,4213.0,22.3,0.468
FR_inc.xlsx,FR,gen0,H8,92,4213.0,22.3,0.529
FR_inc.xlsx,FR,gen0,H9,93,4213.0,22.3,0.385
FR_inc.xlsx,FR,gen0,H10,94,4213.0,22.3,0.543
FR_inc.xlsx,FR,gen0,H11,95,4213.0,22.3,0.533
FR_inc.xlsx,FR,gen0,H12,96,4213.0,22.3,0.338
FR_inc.xlsx,FR,gen0,A1,1,4813.0,22.3,0.459
FR_inc.xlsx,FR,gen0,A2,2,4813.0,22.3,0.446
FR_inc.xlsx,FR,gen0,A3,3,4813.0,22.3,0.345
FR_inc.xlsx,FR,gen0,A4,4,4813.0,22.3,0.53
FR_inc.xlsx,FR,gen0,A5,5,4813.0,22.3,0.388
FR_inc.xlsx,FR,gen0,A6,6,4813.0,22.3,0.468
FR_inc.xlsx,FR,gen0,A7,7,4813.0,22.3,0.403
FR_inc.xlsx,FR,gen0,A8,8,4813.0,22.3,0.39
