scenario,temperature_k,pressure_mpa,species,mole_fraction,source_file
strong_oxidizing,1000.0,0.1,HF(g),1.86e-05,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,NaCl(g),4.2e-08,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,Co(g),2.07e-24,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,K(g),6.98e-20,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,CrO2(g),8.21e-17,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,FeO(g),3.37e-23,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,Mg(g),2.0300000000000002e-29,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,Mn(g),5.7e-26,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,PO2(g),1.77e-19,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,PO(g),2.3999999999999998e-28,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,Zn(g),2.5e-16,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,ZnS(g),2.69e-36,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,ZnOH(g),4.67e-18,Murch-100airZn-GAS.csv
strong_oxidizing,1000.0,0.1,ZnO(g),2.76e-18,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,H2(g),9.66e-12,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,C(g),5.57e-54,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,N(g),1.2299999999999998e-23,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,CH4(g),1.6e-45,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,H2O(g),0.151,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,CO(g),1.7e-12,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,O2(g),0.0805,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,H2S(g),7.81e-29,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,NaOH(g),2.21e-13,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,KH(g),2.9099999999999998e-30,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,CO2(g),0.0475,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,N2(g),0.721,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Fe(g),1.55e-30,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,H(g),1.73e-15,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,SO2(g),3.09e-05,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Ni(g),1.3299999999999999e-24,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,SiO(g),8.24e-31,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Na(g),1.36e-18,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,OH(g),3.97e-08,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,O(g),9.01e-12,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,SO(g),3.18e-17,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,S2(g),1.07e-39,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,KCl(g),3.37e-10,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,HF(g),6.89e-06,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,NaCl(g),1.77e-08,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Co(g),2.99e-26,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,K(g),2.92e-21,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,CrO2(g),4.38e-18,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,FeO(g),5.3699999999999995e-25,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Mg(g),1.5100000000000002e-31,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Mn(g),4.86e-28,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,PO2(g),3.9e-21,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,PO(g),1.0499999999999999e-30,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,Zn(g),9.76e-18,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,ZnS(g),1.07e-39,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,ZnOH(g),2.35e-19,Murch-100airZn-GAS.csv
strong_oxidizing,950.0,0.1,ZnO(g),1.04e-19,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,H2(g),1.7e-12,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,C(g),2.2e-57,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,N(g),4.32e-25,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,CH4(g),5.73e-48,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,H2O(g),0.151,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,CO(g),2.33e-13,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,O2(g),0.0805,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,H2S(g),1.74e-31,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,NaOH(g),2.9e-14,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,KH(g),2.78e-32,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,CO2(g),0.0475,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,N2(g),0.721,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Fe(g),5.08e-33,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,H(g),1.52e-16,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,SO2(g),2.65e-06,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Ni(g),1.6e-26,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,SiO(g),2.91e-33,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Na(g),5.43e-20,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,OH(g),1.27e-08,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,O(g),1.53e-12,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,SO(g),3.26e-19,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,S2(g),4.86e-44,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,KCl(g),1.04e-10,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,HF(g),2.33e-06,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,NaCl(g),6.69e-09,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Co(g),3.0099999999999997e-28,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,K(g),8.559999999999999e-23,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,CrO2(g),1.59e-19,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,FeO(g),5.33e-27,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Mg(g),6.53e-34,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Mn(g),2.4199999999999997e-30,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,PO2(g),5.559999999999999e-23,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,PO(g),2.5e-33,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,Zn(g),2.97e-19,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,ZnS(g),1.9800000000000003e-43,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,ZnOH(g),9.480000000000001e-21,Murch-100airZn-GAS.csv
strong_oxidizing,900.0,0.1,ZnO(g),3.0300000000000003e-21,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,H2(g),2.44e-13,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,C(g),3.47e-61,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,N(g),1.0300000000000001e-26,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,CH4(g),1.06e-50,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,H2O(g),0.151,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,CO(g),2.52e-14,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,O2(g),0.0805,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,H2S(g),1.8999999999999998e-34,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,NaOH(g),2.95e-15,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,KH(g),1.5199999999999998e-34,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,CO2(g),0.0475,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,N2(g),0.721,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Fe(g),8.4e-36,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,H(g),1.01e-17,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,SO2(g),1.72e-07,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Ni(g),1.11e-28,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,SiO(g),5.27e-36,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Na(g),1.46e-21,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,OH(g),3.54e-09,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,O(g),2.1e-13,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,SO(g),1.9600000000000003e-21,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,S2(g),6.9e-49,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,KCl(g),2.74e-11,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,HF(g),7.09e-07,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,NaCl(g),2.22e-09,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Co(g),1.72e-30,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,K(g),1.64e-24,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,CrO2(g),3.91e-21,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,FeO(g),3.04e-29,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Mg(g),1.45e-36,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Mn(g),6.41e-33,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,PO2(g),4.89e-25,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,PO(g),2.96e-36,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,Zn(g),5.8200000000000005e-21,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,ZnS(g),1.32e-47,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,ZnOH(g),2.55e-22,Murch-100airZn-GAS.csv
strong_oxidizing,850.0,0.1,ZnO(g),5.669999999999999e-23,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,H2(g),2.75e-14,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,C(g),1.83e-65,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,N(g),1.53e-28,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,CH4(g),8.939999999999999e-54,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,H2O(g),0.151,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,CO(g),2.06e-15,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,O2(g),0.0805,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,H2S(g),8.73e-38,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,NaOH(g),2.05e-16,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,KH(g),4.3400000000000005e-37,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,CO2(g),0.0475,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,N2(g),0.721,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Fe(g),6.14e-39,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,H(g),4.8e-19,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,SO2(g),7.81e-09,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Ni(g),3.2700000000000004e-31,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,SiO(g),4.28e-39,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Na(g),2.2699999999999997e-23,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,OH(g),8.43e-10,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,O(g),2.26e-14,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,SO(g),6.1399999999999995e-24,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,S2(g),2.35e-54,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,KCl(g),6.1e-12,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,HF(g),1.89e-07,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,NaCl(g),5.8e-10,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Co(g),4.08e-33,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,K(g),1.91e-26,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,CrO2(g),6.72e-23,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,FeO(g),8.93e-32,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Mg(g),1.5e-39,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Mn(g),8.02e-36,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,PO2(g),2.3400000000000003e-27,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,PO(g),1.48e-39,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,Zn(g),5.539999999999999e-23,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,ZnS(g),2.0599999999999997e-52,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,ZnOH(g),3.48e-24,Murch-100airZn-GAS.csv
strong_oxidizing,800.0,0.1,ZnO(g),5.12e-25,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,H2(g),2.33e-15,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,C(g),2.61e-70,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,N(g),1.3e-30,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,CH4(g),2.94e-57,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,H2O(g),0.151,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,CO(g),1.2e-16,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,O2(g),0.0804,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,H2S(g),1.42e-41,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,NaOH(g),9.87e-18,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,KH(g),5.68e-40,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,CO2(g),0.0475,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,N2(g),0.721,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Fe(g),1.69e-42,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,H(g),1.53e-20,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,SO2(g),2.32e-10,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Ni(g),4.23e-34,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,SiO(g),1.33e-42,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Na(g),1.9899999999999999e-25,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,OH(g),1.66e-10,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,O(g),1.81e-15,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,SO(g),8.79e-27,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,S2(g),1.46e-60,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,KCl(g),1.11e-12,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,HF(g),4.25e-08,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,NaCl(g),1.25e-10,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Co(g),3.17e-36,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,K(g),1.23e-28,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,CrO2(g),6.84e-25,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,FeO(g),1.19e-34,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Mg(g),6.19e-43,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Mn(g),4.08e-39,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,PO2(g),5.41e-30,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,PO(g),2.6700000000000004e-43,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,Zn(g),2.69e-25,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,ZnS(g),6.97e-58,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,ZnOH(g),2.54e-26,Murch-100airZn-GAS.csv
strong_oxidizing,750.0,0.1,ZnO(g),2.3400000000000003e-27,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,H2(g),1.4e-16,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,C(g),7.53e-76,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,N(g),5.6300000000000004e-33,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,CH4(g),3.08e-61,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,H2O(g),0.151,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,CO(g),4.67e-18,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,O2(g),0.0804,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,H2S(g),6.5999999999999995e-46,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,NaOH(g),3.1e-19,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,KH(g),2.86e-43,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,CO2(g),0.0475,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,N2(g),0.721,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Fe(g),1.4199999999999998e-46,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,H(g),2.98e-22,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,SO2(g),4.11e-12,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Ni(g),2.1e-37,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,SiO(g),1.28e-46,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Na(g),8.95e-28,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,OH(g),2.6e-11,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,O(g),1.02e-16,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,SO(g),4.88e-30,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,S2(g),1.1499999999999999e-67,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,KCl(g),1.57e-13,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,HF(g),7.81e-09,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,NaCl(g),2.16e-11,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Co(g),7.65e-40,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,K(g),3.82e-31,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,CrO2(g),3.5700000000000005e-27,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,FeO(g),6.07e-38,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Mg(g),8.320000000000001e-47,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Mn(g),6.940000000000001e-43,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,PO2(g),5.21e-33,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,PO(g),1.38e-47,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,Zn(g),6.08e-28,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,ZnS(g),3.86e-64,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,ZnOH(g),9.19e-29,Murch-100airZn-GAS.csv
strong_oxidizing,700.0,0.1,ZnO(g),4.9199999999999996e-30,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,H2(g),5.45e-18,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,C(g),3.08e-82,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,N(g),1.0600000000000001e-35,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,CH4(g),7.89e-66,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,H2O(g),0.151,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,CO(g),1.1e-19,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,O2(g),0.0802,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,H2S(g),6.55e-51,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,NaOH(g),5.77e-21,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,KH(g),4.48e-47,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,CO2(g),0.0476,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,N2(g),0.721,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Fe(g),2.78e-51,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,H(g),3.2099999999999997e-24,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,SO2(g),3.87e-14,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Ni(g),3.2199999999999997e-41,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,SiO(g),2.96e-51,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Na(g),1.7499999999999998e-30,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,OH(g),3.06e-12,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,O(g),3.66e-18,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,SO(g),8.45e-34,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,S2(g),7.12e-76,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,KCl(g),1.62e-14,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,HF(g),1.12e-09,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,NaCl(g),2.86e-12,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Co(g),5.1e-44,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,K(g),4.85e-34,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,CrO2(g),8.21e-30,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,FeO(g),9.47e-42,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Mg(g),2.82e-51,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Mn(g),2.5500000000000004e-47,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,PO2(g),1.7100000000000002e-36,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,PO(g),1.5599999999999999e-52,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Ar(g),0.0,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,Zn(g),5.34e-31,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,ZnS(g),2.31e-71,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,ZnOH(g),1.39e-31,Murch-100airZn-GAS.csv
strong_oxidizing,650.0,0.1,ZnO(g),3.99e-33,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,H2(g),1.19e-19,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,C(g),1.08e-89,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,N(g),7.04e-39,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,CH4(g),3.12e-71,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,H2O(g),0.144,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,CO(g),1.4000000000000002e-21,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,O2(g),0.0809,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,H2S(g),7.58e-57,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,NaOH(g),8.8e-23,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,KH(g),1.69e-51,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,CO2(g),0.0479,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,N2(g),0.727,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,Fe(g),8.69e-57,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,H(g),1.59e-26,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,SO2(g),1.42e-16,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,Ni(g),1.2199999999999999e-45,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,SiO(g),9.75e-57,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,Na(g),1.9700000000000002e-33,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,OH(g),2.47e-13,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,O(g),7.64e-20,Murch-100airZn-GAS.csv
strong_oxidizing,600.0,0.1,SO(g),2.91e-38,Murch-100airZn-GAS.csv
