source_file,sheet,condition,arm,generation,well,measurement,value,header_original
UU2_log.xlsx,drdata,UU,drift,8,A4,food_vesicle_turbidity_A400,0.065,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A5,food_vesicle_turbidity_A400,0.063,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A6,food_vesicle_turbidity_A400,0.067,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A7,food_vesicle_turbidity_A400,0.063,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A8,food_vesicle_turbidity_A400,0.078,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A9,food_vesicle_turbidity_A400,0.059,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A10,food_vesicle_turbidity_A400,0.06,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A11,food_vesicle_turbidity_A400,0.068,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,A12,food_vesicle_turbidity_A400,0.057,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B1,food_vesicle_turbidity_A400,0.079,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B2,food_vesicle_turbidity_A400,0.078,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B3,food_vesicle_turbidity_A400,0.068,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B4,food_vesicle_turbidity_A400,0.075,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B5,food_vesicle_turbidity_A400,0.072,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B6,food_vesicle_turbidity_A400,0.075,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B7,food_vesicle_turbidity_A400,0.062,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B8,food_vesicle_turbidity_A400,0.064,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B9,food_vesicle_turbidity_A400,0.078,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B10,food_vesicle_turbidity_A400,0.072,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B11,food_vesicle_turbidity_A400,0.06,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,B12,food_vesicle_turbidity_A400,0.066,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C1,food_vesicle_turbidity_A400,0.082,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C2,food_vesicle_turbidity_A400,0.074,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C3,food_vesicle_turbidity_A400,0.062,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C4,food_vesicle_turbidity_A400,0.054,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C5,food_vesicle_turbidity_A400,0.065,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C6,food_vesicle_turbidity_A400,0.058,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C7,food_vesicle_turbidity_A400,0.06,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C8,food_vesicle_turbidity_A400,0.058,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C9,food_vesicle_turbidity_A400,0.056,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C10,food_vesicle_turbidity_A400,0.053,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C11,food_vesicle_turbidity_A400,0.064,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,C12,food_vesicle_turbidity_A400,0.064,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D1,food_vesicle_turbidity_A400,0.066,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D2,food_vesicle_turbidity_A400,0.065,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D3,food_vesicle_turbidity_A400,0.056,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D4,food_vesicle_turbidity_A400,0.058,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D5,food_vesicle_turbidity_A400,0.06,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D6,food_vesicle_turbidity_A400,0.06,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D7,food_vesicle_turbidity_A400,0.065,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D8,food_vesicle_turbidity_A400,0.068,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D9,food_vesicle_turbidity_A400,0.057,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D10,food_vesicle_turbidity_A400,0.054,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D11,food_vesicle_turbidity_A400,0.056,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,D12,food_vesicle_turbidity_A400,0.06,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E1,food_vesicle_turbidity_A400,0.064,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E2,food_vesicle_turbidity_A400,0.063,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E3,food_vesicle_turbidity_A400,0.07,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E4,food_vesicle_turbidity_A400,0.077,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E5,food_vesicle_turbidity_A400,0.052,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E6,food_vesicle_turbidity_A400,0.059,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E7,food_vesicle_turbidity_A400,0.05,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E8,food_vesicle_turbidity_A400,0.055,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E9,food_vesicle_turbidity_A400,0.061,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E10,food_vesicle_turbidity_A400,0.051,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E11,food_vesicle_turbidity_A400,0.055,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,E12,food_vesicle_turbidity_A400,0.062,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F1,food_vesicle_turbidity_A400,0.074,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F2,food_vesicle_turbidity_A400,0.075,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F3,food_vesicle_turbidity_A400,0.063,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F4,food_vesicle_turbidity_A400,0.061,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F5,food_vesicle_turbidity_A400,0.066,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F6,food_vesicle_turbidity_A400,0.059,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F7,food_vesicle_turbidity_A400,0.05,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F8,food_vesicle_turbidity_A400,0.066,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F9,food_vesicle_turbidity_A400,0.079,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F10,food_vesicle_turbidity_A400,0.068,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F11,food_vesicle_turbidity_A400,0.091,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,F12,food_vesicle_turbidity_A400,0.069,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G1,food_vesicle_turbidity_A400,0.091,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G2,food_vesicle_turbidity_A400,0.07,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G3,food_vesicle_turbidity_A400,0.066,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G4,food_vesicle_turbidity_A400,0.077,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G5,food_vesicle_turbidity_A400,0.056,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G6,food_vesicle_turbidity_A400,0.056,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G7,food_vesicle_turbidity_A400,0.06,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G8,food_vesicle_turbidity_A400,0.053,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G9,food_vesicle_turbidity_A400,0.051,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G10,food_vesicle_turbidity_A400,0.047,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G11,food_vesicle_turbidity_A400,0.052,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,G12,food_vesicle_turbidity_A400,0.062,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H1,food_vesicle_turbidity_A400,0.09,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H2,food_vesicle_turbidity_A400,0.072,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H3,food_vesicle_turbidity_A400,0.061,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H4,food_vesicle_turbidity_A400,0.065,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H5,food_vesicle_turbidity_A400,0.052,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H6,food_vesicle_turbidity_A400,0.067,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H7,food_vesicle_turbidity_A400,0.066,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H8,food_vesicle_turbidity_A400,0.062,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H9,food_vesicle_turbidity_A400,0.139,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H10,food_vesicle_turbidity_A400,0.055,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H11,food_vesicle_turbidity_A400,0.058,23G8D-F
UU2_log.xlsx,drdata,UU,drift,8,H12,food_vesicle_turbidity_A400,0.061,23G8D-F
UU2_log.xlsx,drdata,UU,drift,9,A1,food_vesicle_turbidity_A400,0.066,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A2,food_vesicle_turbidity_A400,0.077,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A3,food_vesicle_turbidity_A400,0.089,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A4,food_vesicle_turbidity_A400,0.089,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A5,food_vesicle_turbidity_A400,0.074,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A6,food_vesicle_turbidity_A400,0.083,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A7,food_vesicle_turbidity_A400,0.079,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A8,food_vesicle_turbidity_A400,0.056,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A9,food_vesicle_turbidity_A400,0.074,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A10,food_vesicle_turbidity_A400,0.068,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A11,food_vesicle_turbidity_A400,0.076,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,A12,food_vesicle_turbidity_A400,0.063,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B1,food_vesicle_turbidity_A400,0.084,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B2,food_vesicle_turbidity_A400,0.067,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B3,food_vesicle_turbidity_A400,0.089,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B4,food_vesicle_turbidity_A400,0.059,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B5,food_vesicle_turbidity_A400,0.068,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B6,food_vesicle_turbidity_A400,0.06,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B7,food_vesicle_turbidity_A400,0.063,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B8,food_vesicle_turbidity_A400,0.066,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B9,food_vesicle_turbidity_A400,0.057,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B10,food_vesicle_turbidity_A400,0.065,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B11,food_vesicle_turbidity_A400,0.066,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,B12,food_vesicle_turbidity_A400,0.069,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C1,food_vesicle_turbidity_A400,0.068,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C2,food_vesicle_turbidity_A400,0.062,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C3,food_vesicle_turbidity_A400,0.059,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C4,food_vesicle_turbidity_A400,0.065,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C5,food_vesicle_turbidity_A400,0.059,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C6,food_vesicle_turbidity_A400,0.079,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C7,food_vesicle_turbidity_A400,0.054,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C8,food_vesicle_turbidity_A400,0.054,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C9,food_vesicle_turbidity_A400,0.071,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C10,food_vesicle_turbidity_A400,0.077,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C11,food_vesicle_turbidity_A400,0.068,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,C12,food_vesicle_turbidity_A400,0.075,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D1,food_vesicle_turbidity_A400,0.08,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D2,food_vesicle_turbidity_A400,0.076,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D3,food_vesicle_turbidity_A400,0.063,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D4,food_vesicle_turbidity_A400,0.07,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D5,food_vesicle_turbidity_A400,0.054,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D6,food_vesicle_turbidity_A400,0.06,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D7,food_vesicle_turbidity_A400,0.067,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D8,food_vesicle_turbidity_A400,0.062,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D9,food_vesicle_turbidity_A400,0.063,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D10,food_vesicle_turbidity_A400,0.057,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D11,food_vesicle_turbidity_A400,0.053,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,D12,food_vesicle_turbidity_A400,0.061,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E1,food_vesicle_turbidity_A400,0.06,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E2,food_vesicle_turbidity_A400,0.054,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E3,food_vesicle_turbidity_A400,0.071,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E4,food_vesicle_turbidity_A400,0.067,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E5,food_vesicle_turbidity_A400,0.078,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E6,food_vesicle_turbidity_A400,0.088,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E7,food_vesicle_turbidity_A400,0.07,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E8,food_vesicle_turbidity_A400,0.088,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E9,food_vesicle_turbidity_A400,0.071,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E10,food_vesicle_turbidity_A400,0.061,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E11,food_vesicle_turbidity_A400,0.058,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,E12,food_vesicle_turbidity_A400,0.058,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F1,food_vesicle_turbidity_A400,0.072,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F2,food_vesicle_turbidity_A400,0.052,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F3,food_vesicle_turbidity_A400,0.065,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F4,food_vesicle_turbidity_A400,0.074,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F5,food_vesicle_turbidity_A400,0.064,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F6,food_vesicle_turbidity_A400,0.07,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F7,food_vesicle_turbidity_A400,0.065,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F8,food_vesicle_turbidity_A400,0.067,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F9,food_vesicle_turbidity_A400,0.064,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F10,food_vesicle_turbidity_A400,0.057,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F11,food_vesicle_turbidity_A400,0.058,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,F12,food_vesicle_turbidity_A400,0.061,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G1,food_vesicle_turbidity_A400,0.06,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G2,food_vesicle_turbidity_A400,0.062,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G3,food_vesicle_turbidity_A400,0.069,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G4,food_vesicle_turbidity_A400,0.088,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G5,food_vesicle_turbidity_A400,0.063,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G6,food_vesicle_turbidity_A400,0.061,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G7,food_vesicle_turbidity_A400,0.07,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G8,food_vesicle_turbidity_A400,0.072,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G9,food_vesicle_turbidity_A400,0.07,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G10,food_vesicle_turbidity_A400,0.061,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G11,food_vesicle_turbidity_A400,0.057,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,G12,food_vesicle_turbidity_A400,0.055,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H1,food_vesicle_turbidity_A400,0.086,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H2,food_vesicle_turbidity_A400,0.071,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H3,food_vesicle_turbidity_A400,0.07,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H4,food_vesicle_turbidity_A400,0.078,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H5,food_vesicle_turbidity_A400,0.056,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H6,food_vesicle_turbidity_A400,0.068,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H7,food_vesicle_turbidity_A400,0.065,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H8,food_vesicle_turbidity_A400,0.061,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H9,food_vesicle_turbidity_A400,0.059,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H10,food_vesicle_turbidity_A400,0.063,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H11,food_vesicle_turbidity_A400,0.061,23G9D-F
UU2_log.xlsx,drdata,UU,drift,9,H12,food_vesicle_turbidity_A400,0.058,23G9D-F
UU2_log.xlsx,drdata,UU,drift,10,A1,food_vesicle_turbidity_A400,0.065,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A2,food_vesicle_turbidity_A400,0.093,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A3,food_vesicle_turbidity_A400,0.054,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A4,food_vesicle_turbidity_A400,0.064,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A5,food_vesicle_turbidity_A400,0.073,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A6,food_vesicle_turbidity_A400,0.064,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A7,food_vesicle_turbidity_A400,0.064,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A8,food_vesicle_turbidity_A400,0.064,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A9,food_vesicle_turbidity_A400,0.063,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A10,food_vesicle_turbidity_A400,0.094,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A11,food_vesicle_turbidity_A400,0.074,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,A12,food_vesicle_turbidity_A400,0.068,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B1,food_vesicle_turbidity_A400,0.081,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B2,food_vesicle_turbidity_A400,0.073,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B3,food_vesicle_turbidity_A400,0.068,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B4,food_vesicle_turbidity_A400,0.069,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B5,food_vesicle_turbidity_A400,0.071,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B6,food_vesicle_turbidity_A400,0.065,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B7,food_vesicle_turbidity_A400,0.075,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B8,food_vesicle_turbidity_A400,0.079,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B9,food_vesicle_turbidity_A400,0.073,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B10,food_vesicle_turbidity_A400,0.079,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B11,food_vesicle_turbidity_A400,0.085,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,B12,food_vesicle_turbidity_A400,0.073,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C1,food_vesicle_turbidity_A400,0.077,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C2,food_vesicle_turbidity_A400,0.078,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C3,food_vesicle_turbidity_A400,0.076,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C4,food_vesicle_turbidity_A400,0.077,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C5,food_vesicle_turbidity_A400,0.082,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C6,food_vesicle_turbidity_A400,0.07,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C7,food_vesicle_turbidity_A400,0.053,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C8,food_vesicle_turbidity_A400,0.073,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C9,food_vesicle_turbidity_A400,0.077,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C10,food_vesicle_turbidity_A400,0.061,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C11,food_vesicle_turbidity_A400,0.092,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,C12,food_vesicle_turbidity_A400,0.079,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D1,food_vesicle_turbidity_A400,0.075,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D2,food_vesicle_turbidity_A400,0.07,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D3,food_vesicle_turbidity_A400,0.074,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D4,food_vesicle_turbidity_A400,0.061,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D5,food_vesicle_turbidity_A400,0.058,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D6,food_vesicle_turbidity_A400,0.086,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D7,food_vesicle_turbidity_A400,0.069,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D8,food_vesicle_turbidity_A400,0.071,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D9,food_vesicle_turbidity_A400,0.073,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D10,food_vesicle_turbidity_A400,0.077,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D11,food_vesicle_turbidity_A400,0.079,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,D12,food_vesicle_turbidity_A400,0.083,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E1,food_vesicle_turbidity_A400,0.059,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E2,food_vesicle_turbidity_A400,0.061,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E3,food_vesicle_turbidity_A400,0.066,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E4,food_vesicle_turbidity_A400,0.065,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E5,food_vesicle_turbidity_A400,0.067,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E6,food_vesicle_turbidity_A400,0.069,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E7,food_vesicle_turbidity_A400,0.078,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E8,food_vesicle_turbidity_A400,0.059,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E9,food_vesicle_turbidity_A400,0.06,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E10,food_vesicle_turbidity_A400,0.064,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E11,food_vesicle_turbidity_A400,0.061,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,E12,food_vesicle_turbidity_A400,0.068,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F1,food_vesicle_turbidity_A400,0.059,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F2,food_vesicle_turbidity_A400,0.06,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F3,food_vesicle_turbidity_A400,0.064,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F4,food_vesicle_turbidity_A400,0.074,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F5,food_vesicle_turbidity_A400,0.059,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F6,food_vesicle_turbidity_A400,0.059,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F7,food_vesicle_turbidity_A400,0.068,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F8,food_vesicle_turbidity_A400,0.063,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F9,food_vesicle_turbidity_A400,0.071,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F10,food_vesicle_turbidity_A400,0.066,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F11,food_vesicle_turbidity_A400,0.043,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,F12,food_vesicle_turbidity_A400,0.082,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,G1,food_vesicle_turbidity_A400,0.057,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,G2,food_vesicle_turbidity_A400,0.059,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,G3,food_vesicle_turbidity_A400,0.068,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,G4,food_vesicle_turbidity_A400,0.059,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,G5,food_vesicle_turbidity_A400,0.064,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,G6,food_vesicle_turbidity_A400,0.057,23G10D-F
UU2_log.xlsx,drdata,UU,drift,10,G7,food_vesicle_turbidity_A400,0.058,23G10D-F
