sample_id,tracer,final_value,uncertainty,candidate_source,unit,compilation,reference
s_205145 [19530],MO,12.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_205158 [19530],MO,4.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_205159 [19530],MO,7.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_205160 [19530],MO,51.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_205177 [19530],MO,3.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_205178 [19530],MO,3.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_205130 [19530],MO,9.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_205131 [19530],MO,11.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_174760 [19530],MO,1.4,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_174761 [19530],MO,1.3,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_174765 [19530],MO,0.7,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_174766 [19530],MO,1.7,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_174769 [19530],MO,0.6,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_174771 [19530],MO,1.8,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_183721 [19530],MO,2.3,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185506 [19530],MO,1.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185510 [19530],MO,1.1,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185511 [19530],MO,0.5,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185512 [19530],MO,1.6,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185557 [19530],MO,0.6,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185583 [19530],MO,1.2,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185585 [19530],MO,1.3,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_185586 [19530],MO,0.9,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_187198 [19530],MO,1.1,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_189404 [19530],MO,2.6,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_189405 [19530],MO,2.6,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_189409 [19530],MO,1.8,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_189419 [19530],MO,2.2,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_189463 [19530],MO,0.8,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_189491 [19530],MO,4.0,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_194426 [19530],MO,6.4,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19530]
s_BB2 [1914],W,2.2,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[1914]
s_BB3 [1914],W,4.0,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[1914]
s_BB4 [1914],W,3.2,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[1914]
s_BB5 [1914],W,1.5,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[1914]
s_BB6 [1914],W,2.7,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[1914]
s_BB7 [1914],W,2.2,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[1914]
s_AB-188 [19183],AU,7.8,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19183]
s_AB-103A [19183],AU,10.9,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19183]
s_NR-294 [19183],AU,1.9,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19183]
s_NR-498 [19183],AU,6.6,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19183]
s_HC-90 [19183],AU,2.3,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[19183]
s_SL2 [21875],OS,0.000889,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL34 [21875],OS,0.001015,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL15 [21875],OS,0.000835,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL17 [21875],OS,0.000741,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL10 [21875],OS,0.00208,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL44 [21875],OS,0.000853,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL4 [21875],OS,0.000548,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL28 [21875],OS,0.000736,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL38 [21875],OS,0.00027,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL15 [21875],OS,0.001171,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL10 [21875],OS,6.8e-05,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_SL28 [21875],OS,0.000732,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875]
s_AN 32 [23135],OS,0.000322,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 49 [23135],OS,7.6e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 134 [23135],OS,0.000108,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 132 [23135],OS,0.000482,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 18 [23135],OS,3.9e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 39 [23135],OS,4.5e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 138 [23135],OS,0.000153,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 510 [23135],OS,5.1e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 22 [23135],OS,2.2e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 141 [23135],OS,3.5e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 540 [23135],OS,5.7e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 24 [23135],OS,3.4e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_AN 44 [23135],OS,3.4e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[23135]
s_CUL 6 [15308],OS,5.6e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15308][18071]
s_CUL 13 [15308] / s_CUL13 [18071],OS,1.4e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15308][18071]
s_CUL 25 [15308] / s_CUL25 [18071],OS,4e-06,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15308][18071]
s_CUL 28 [15308] / s_CUL28 [18071],OS,0.000369,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15308][18071]
s_CS9 [17633],OS,0.000905,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633][24009]
s_CS26 [17633],OS,0.000436,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633][24009]
s_CS14 [17633],OS,0.000924,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633][24009]
s_CS28 [17633],OS,0.000415,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633][24009]
s_CS41 [17633],OS,0.000258,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633][24009]
s_CS49 [17633],OS,0.000276,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633][24009]
s_CS73 [17633],OS,0.000213,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633][24009]
s_NEW3 [18071],OS,8.2e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071][24009]
s_NEW136C [18071],OS,0.00167,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071][24009]
s_NEW68 [18071],OS,8e-06,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071][24009]
s_NEW133 [18071],OS,5.6e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071][24009]
s_NEW74 [18071],OS,1.8e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071][24009]
s_SL45 [21875],OS,0.00117,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[21875][24009]
s_M10 [15309],OS,1.9e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15309]
s_M12 [15309],OS,6e-06,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15309]
s_M13 [15309],OS,7e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15309]
s_M15 [15309],OS,0.000105,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15309]
s_M19 [15309],OS,5.8e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15309]
s_M26 [15309],OS,2.6e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[15309]
s_CS38 [17633],OS,0.000132,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633]
s_CS60 [17633],OS,0.00031,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633]
s_CS64 [17633],OS,0.000164,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[17633]
s_NS 6 [18071],OS,2.3e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_NS 21 [18071],OS,6.9e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_GAV 81 [18071],OS,2.2e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_GAV 181 [18071],OS,1.6e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_NS27 [18071],OS,0.00044,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_NS28 [18071],OS,8.5e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_NEW17 [18071],OS,0.000744,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_NEW69 [18071],OS,5e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_NEW73 [18071],OS,6e-06,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18071]
s_MD 13 [18214],OS,4.8e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_MD 18 [18214],OS,8.8e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_MD 42 [18214],OS,3.2e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_E 20 [18214],OS,7.5e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_MD 37 [18214],OS,0.000172,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_MD 33 [18214],OS,4.1e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_AL 19 [18214],OS,4e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_AL 20 [18214],OS,0.000188,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_AL 22 [18214],OS,3.8e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_P32 [18214],OS,9.9e-05,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_MD 18B [18214],OS,0.000144,,VOL | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[18214]
s_FG88PRII [12692],IR,0.0021,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PRI2 [12692],IR,0.0016,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PRI3 [12692],IR,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PQU4 [12692],IR,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PEG2 [12692],IR,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_RG88PMS1 [12692],IR,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PMS2 [12692],IR,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE2 [12692],IR,0.0009,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE3 [12692],IR,0.0016,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE4 [12692],IR,0.0016,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE5 [12692],IR,0.0014,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE6 [12692],IR,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE9 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PS4 [12692],IR,0.0013,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PS6 [12692],IR,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PS7 [12692],IR,0.0018,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PBO1 [12692],IR,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PBO2 [12692],IR,0.0025,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PBO3 [12692],IR,0.0026,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PBO4 [12692],IR,0.0021,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG89PJI [12692],IR,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG89PJ2 [12692],IR,0.0016,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PEL1 [12692],IR,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_P265.2A [12692],IR,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_P265.2C [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM881 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM882 [12692],IR,0.0013,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM883 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM884 [12692],IR,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM885 [12692],IR,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM886 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM887 [12692],IR,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM888 [12692],IR,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8811 [12692],IR,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8812 [12692],IR,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8813 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8814 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8820 [12692],IR,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8821 [12692],IR,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8822 [12692],IR,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8823 [12692],IR,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8824 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8825 [12692],IR,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8826 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8827 [12692],IR,0.0009,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8828 [12692],IR,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8829 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8830 [12692],IR,0.0014,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8831 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8832 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8833 [12692],IR,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8834 [12692],IR,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8835 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8836 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8837 [12692],IR,0.0013,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8838 [12692],IR,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-85CE-5 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-85CE-2A [12692],IR,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-85CE-3 [12692],IR,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-84-17 [12692],IR,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PRII [12692],RU,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PRI2 [12692],RU,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE3 [12692],RU,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE4 [12692],RU,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PPE5 [12692],RU,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PS7 [12692],RU,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PBO2 [12692],RU,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PBO3 [12692],RU,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88PBO4 [12692],RU,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG89PJ2 [12692],RU,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8830 [12692],RU,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8833 [12692],RU,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_MM8835 [12692],RU,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_JM-86-14 [12692],RU,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_JM-86-15 [12692],RU,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_JM-86-19 [12692],RU,0.0005,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-84-21 [12692],RU,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-85CE-5 [12692],RU,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-85CE-2A [12692],RU,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-85CE-3 [12692],RU,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_522A [12692],RU,0.0008,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_522B [12692],RU,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-84-17 [12692],RU,0.0007,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_VA-89317A [12692],RU,0.0012,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_VA-89317B [12692],RU,0.0015,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-85-29 [12692],RU,0.0011,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG88-59 [12692],RU,0.002,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_OP-89-15 [12692],RU,0.002,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_OP-89-1 [12692],RU,0.0022,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_OP-89-2 [12692],RU,0.0022,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_FG-87DB-21 [12692],RU,0.0006,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT10 [12692],RU,0.0024,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT30 [12692],RU,0.0022,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT50 [12692],RU,0.0024,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT80 [12692],RU,0.002,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT110 [12692],RU,0.001,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT140 [12692],RU,0.002,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT170 [12692],RU,0.0022,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT190 [12692],RU,0.002,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT220 [12692],RU,0.002,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT270 [12692],RU,0.0028,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
s_DDH-BUT300 [12692],RU,0.002,,PLU | CONTINENTAL FLOOD BASALT,ppm,georoc_trapps_continentaux,[12692]
