lineage_id,parent_id,generation,condition_id,yield,polymer_length,compartment_stability,copy_fidelity,condition,arm,replicate,well,source_file,generation_duration_h,fed,resuspended,mapping_mode
FR-30min_log:drift:g2:E9,FR-30min_log:drift:g1:E3,2,FR-30min_log:drift,0.408,,,,FR,drift,1,E9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F10,FR-30min_log:drift:g1:A1,2,FR-30min_log:drift,0.409,,,,FR,drift,1,F10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F11,FR-30min_log:drift:g1:D3,2,FR-30min_log:drift,0.366,,,,FR,drift,1,F11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F12,FR-30min_log:drift:g1:E5,2,FR-30min_log:drift,0.309,,,,FR,drift,1,F12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F2,,2,FR-30min_log:drift,0.379,,,,FR,drift,1,F2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F3,,2,FR-30min_log:drift,0.356,,,,FR,drift,1,F3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F4,,2,FR-30min_log:drift,0.338,,,,FR,drift,1,F4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F5,FR-30min_log:drift:g1:G12,2,FR-30min_log:drift,0.532,,,,FR,drift,1,F5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F6,FR-30min_log:drift:g1:A12,2,FR-30min_log:drift,0.571,,,,FR,drift,1,F6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F7,FR-30min_log:drift:g1:A3,2,FR-30min_log:drift,0.308,,,,FR,drift,1,F7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F8,FR-30min_log:drift:g1:G4,2,FR-30min_log:drift,0.385,,,,FR,drift,1,F8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:F9,,2,FR-30min_log:drift,0.377,,,,FR,drift,1,F9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:G1,FR-30min_log:drift:g1:E1,2,FR-30min_log:drift,0.201,,,,FR,drift,1,G1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:G11,FR-30min_log:drift:g1:H10,2,FR-30min_log:drift,0.397,,,,FR,drift,1,G11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:G12,,2,FR-30min_log:drift,0.502,,,,FR,drift,1,G12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:G4,,2,FR-30min_log:drift,0.435,,,,FR,drift,1,G4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:G7,,2,FR-30min_log:drift,0.495,,,,FR,drift,1,G7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:G8,FR-30min_log:drift:g1:C4,2,FR-30min_log:drift,0.327,,,,FR,drift,1,G8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:G9,,2,FR-30min_log:drift,0.452,,,,FR,drift,1,G9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H1,FR-30min_log:drift:g1:F3,2,FR-30min_log:drift,0.55,,,,FR,drift,1,H1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H10,,2,FR-30min_log:drift,0.362,,,,FR,drift,1,H10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H11,,2,FR-30min_log:drift,0.464,,,,FR,drift,1,H11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H12,,2,FR-30min_log:drift,0.379,,,,FR,drift,1,H12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H3,FR-30min_log:drift:g1:D9,2,FR-30min_log:drift,0.689,,,,FR,drift,1,H3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H4,FR-30min_log:drift:g1:A2,2,FR-30min_log:drift,0.347,,,,FR,drift,1,H4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H6,FR-30min_log:drift:g1:H11,2,FR-30min_log:drift,0.387,,,,FR,drift,1,H6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H7,FR-30min_log:drift:g1:H2,2,FR-30min_log:drift,0.417,,,,FR,drift,1,H7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H8,FR-30min_log:drift:g1:D8,2,FR-30min_log:drift,0.626,,,,FR,drift,1,H8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g2:H9,FR-30min_log:drift:g1:D10,2,FR-30min_log:drift,0.44,,,,FR,drift,1,H9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A1,FR-30min_log:drift:g2:E8,3,FR-30min_log:drift,0.362,,,,FR,drift,1,A1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A10,,3,FR-30min_log:drift,0.433,,,,FR,drift,1,A10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A11,FR-30min_log:drift:g2:E5,3,FR-30min_log:drift,0.439,,,,FR,drift,1,A11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A12,FR-30min_log:drift:g2:C1,3,FR-30min_log:drift,0.299,,,,FR,drift,1,A12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A5,FR-30min_log:drift:g2:F11,3,FR-30min_log:drift,0.45,,,,FR,drift,1,A5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A6,,3,FR-30min_log:drift,0.358,,,,FR,drift,1,A6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A7,FR-30min_log:drift:g2:F4,3,FR-30min_log:drift,0.283,,,,FR,drift,1,A7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A8,,3,FR-30min_log:drift,0.385,,,,FR,drift,1,A8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:A9,FR-30min_log:drift:g2:D1,3,FR-30min_log:drift,0.493,,,,FR,drift,1,A9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B1,FR-30min_log:drift:g2:B8,3,FR-30min_log:drift,0.577,,,,FR,drift,1,B1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B10,FR-30min_log:drift:g2:D3,3,FR-30min_log:drift,0.449,,,,FR,drift,1,B10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B12,FR-30min_log:drift:g2:E11,3,FR-30min_log:drift,0.459,,,,FR,drift,1,B12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B2,,3,FR-30min_log:drift,0.401,,,,FR,drift,1,B2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B3,FR-30min_log:drift:g2:E1,3,FR-30min_log:drift,0.465,,,,FR,drift,1,B3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B4,FR-30min_log:drift:g2:D5,3,FR-30min_log:drift,0.492,,,,FR,drift,1,B4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B5,FR-30min_log:drift:g2:A4,3,FR-30min_log:drift,0.88,,,,FR,drift,1,B5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B6,FR-30min_log:drift:g2:F8,3,FR-30min_log:drift,0.365,,,,FR,drift,1,B6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B8,,3,FR-30min_log:drift,0.392,,,,FR,drift,1,B8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:B9,FR-30min_log:drift:g2:G9,3,FR-30min_log:drift,0.476,,,,FR,drift,1,B9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C1,,3,FR-30min_log:drift,0.291,,,,FR,drift,1,C1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C10,FR-30min_log:drift:g2:C7,3,FR-30min_log:drift,0.522,,,,FR,drift,1,C10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C11,FR-30min_log:drift:g2:E4,3,FR-30min_log:drift,0.6,,,,FR,drift,1,C11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C12,,3,FR-30min_log:drift,0.581,,,,FR,drift,1,C12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C2,FR-30min_log:drift:g2:B11,3,FR-30min_log:drift,0.259,,,,FR,drift,1,C2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C3,FR-30min_log:drift:g2:C5,3,FR-30min_log:drift,0.487,,,,FR,drift,1,C3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C5,,3,FR-30min_log:drift,0.312,,,,FR,drift,1,C5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C7,,3,FR-30min_log:drift,0.424,,,,FR,drift,1,C7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:C8,FR-30min_log:drift:g2:D6,3,FR-30min_log:drift,0.65,,,,FR,drift,1,C8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D10,FR-30min_log:drift:g2:D2,3,FR-30min_log:drift,0.4,,,,FR,drift,1,D10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D11,FR-30min_log:drift:g2:A6,3,FR-30min_log:drift,0.421,,,,FR,drift,1,D11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D2,,3,FR-30min_log:drift,0.421,,,,FR,drift,1,D2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D3,,3,FR-30min_log:drift,0.345,,,,FR,drift,1,D3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D4,FR-30min_log:drift:g2:F2,3,FR-30min_log:drift,0.285,,,,FR,drift,1,D4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D5,,3,FR-30min_log:drift,0.456,,,,FR,drift,1,D5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D6,,3,FR-30min_log:drift,0.445,,,,FR,drift,1,D6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D8,FR-30min_log:drift:g2:H10,3,FR-30min_log:drift,0.5,,,,FR,drift,1,D8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:D9,FR-30min_log:drift:g2:G1,3,FR-30min_log:drift,0.474,,,,FR,drift,1,D9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E1,,3,FR-30min_log:drift,0.291,,,,FR,drift,1,E1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E10,,3,FR-30min_log:drift,0.393,,,,FR,drift,1,E10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E12,FR-30min_log:drift:g2:A2,3,FR-30min_log:drift,0.351,,,,FR,drift,1,E12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E2,FR-30min_log:drift:g2:A10,3,FR-30min_log:drift,0.393,,,,FR,drift,1,E2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E3,FR-30min_log:drift:g2:F10,3,FR-30min_log:drift,0.445,,,,FR,drift,1,E3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E6,FR-30min_log:drift:g2:G7,3,FR-30min_log:drift,0.477,,,,FR,drift,1,E6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E7,,3,FR-30min_log:drift,0.331,,,,FR,drift,1,E7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E8,,3,FR-30min_log:drift,0.432,,,,FR,drift,1,E8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:E9,FR-30min_log:drift:g2:F3,3,FR-30min_log:drift,0.533,,,,FR,drift,1,E9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F1,FR-30min_log:drift:g2:G12,3,FR-30min_log:drift,0.368,,,,FR,drift,1,F1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F11,,3,FR-30min_log:drift,0.328,,,,FR,drift,1,F11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F12,FR-30min_log:drift:g2:F6,3,FR-30min_log:drift,0.434,,,,FR,drift,1,F12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F2,,3,FR-30min_log:drift,0.357,,,,FR,drift,1,F2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F4,,3,FR-30min_log:drift,0.286,,,,FR,drift,1,F4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F7,FR-30min_log:drift:g2:B7,3,FR-30min_log:drift,0.316,,,,FR,drift,1,F7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F8,,3,FR-30min_log:drift,0.348,,,,FR,drift,1,F8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:F9,,3,FR-30min_log:drift,0.404,,,,FR,drift,1,F9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:G10,FR-30min_log:drift:g2:C12,3,FR-30min_log:drift,0.263,,,,FR,drift,1,G10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:G11,FR-30min_log:drift:g2:D7,3,FR-30min_log:drift,0.352,,,,FR,drift,1,G11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:G2,FR-30min_log:drift:g2:A3,3,FR-30min_log:drift,0.228,,,,FR,drift,1,G2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:G3,FR-30min_log:drift:g2:G4,3,FR-30min_log:drift,0.349,,,,FR,drift,1,G3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:G5,FR-30min_log:drift:g2:H11,3,FR-30min_log:drift,0.262,,,,FR,drift,1,G5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:G6,FR-30min_log:drift:g2:D12,3,FR-30min_log:drift,0.424,,,,FR,drift,1,G6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:G8,FR-30min_log:drift:g2:C9,3,FR-30min_log:drift,0.203,,,,FR,drift,1,G8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H1,FR-30min_log:drift:g2:E10,3,FR-30min_log:drift,0.45,,,,FR,drift,1,H1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H2,FR-30min_log:drift:g2:F5,3,FR-30min_log:drift,0.431,,,,FR,drift,1,H2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H3,FR-30min_log:drift:g2:H12,3,FR-30min_log:drift,0.242,,,,FR,drift,1,H3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H4,FR-30min_log:drift:g2:C4,3,FR-30min_log:drift,0.291,,,,FR,drift,1,H4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H5,FR-30min_log:drift:g2:A8,3,FR-30min_log:drift,0.483,,,,FR,drift,1,H5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H6,FR-30min_log:drift:g2:F9,3,FR-30min_log:drift,0.397,,,,FR,drift,1,H6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H7,FR-30min_log:drift:g2:B2,3,FR-30min_log:drift,0.341,,,,FR,drift,1,H7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H8,FR-30min_log:drift:g2:C6,3,FR-30min_log:drift,0.362,,,,FR,drift,1,H8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g3:H9,FR-30min_log:drift:g2:E7,3,FR-30min_log:drift,0.292,,,,FR,drift,1,H9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A1,,4,FR-30min_log:drift,0.281,,,,FR,drift,1,A1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A10,,4,FR-30min_log:drift,0.306,,,,FR,drift,1,A10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A11,,4,FR-30min_log:drift,0.337,,,,FR,drift,1,A11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A2,FR-30min_log:drift:g3:A1,4,FR-30min_log:drift,0.351,,,,FR,drift,1,A2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A3,FR-30min_log:drift:g3:A11,4,FR-30min_log:drift,0.268,,,,FR,drift,1,A3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A4,FR-30min_log:drift:g3:F7,4,FR-30min_log:drift,0.467,,,,FR,drift,1,A4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A5,FR-30min_log:drift:g3:C5,4,FR-30min_log:drift,0.428,,,,FR,drift,1,A5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A6,,4,FR-30min_log:drift,0.356,,,,FR,drift,1,A6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A7,FR-30min_log:drift:g3:C1,4,FR-30min_log:drift,0.461,,,,FR,drift,1,A7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:A9,FR-30min_log:drift:g3:H8,4,FR-30min_log:drift,0.453,,,,FR,drift,1,A9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B1,FR-30min_log:drift:g3:F8,4,FR-30min_log:drift,0.333,,,,FR,drift,1,B1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B11,FR-30min_log:drift:g3:H9,4,FR-30min_log:drift,0.245,,,,FR,drift,1,B11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B12,,4,FR-30min_log:drift,0.449,,,,FR,drift,1,B12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B4,FR-30min_log:drift:g3:F11,4,FR-30min_log:drift,0.226,,,,FR,drift,1,B4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B5,FR-30min_log:drift:g3:G5,4,FR-30min_log:drift,0.389,,,,FR,drift,1,B5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B6,,4,FR-30min_log:drift,0.307,,,,FR,drift,1,B6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B7,FR-30min_log:drift:g3:D8,4,FR-30min_log:drift,0.442,,,,FR,drift,1,B7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B8,,4,FR-30min_log:drift,0.316,,,,FR,drift,1,B8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:B9,,4,FR-30min_log:drift,0.322,,,,FR,drift,1,B9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C10,,4,FR-30min_log:drift,0.286,,,,FR,drift,1,C10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C11,FR-30min_log:drift:g3:E3,4,FR-30min_log:drift,0.254,,,,FR,drift,1,C11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C2,FR-30min_log:drift:g3:H7,4,FR-30min_log:drift,0.41,,,,FR,drift,1,C2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C3,FR-30min_log:drift:g3:E10,4,FR-30min_log:drift,0.332,,,,FR,drift,1,C3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C4,FR-30min_log:drift:g3:D2,4,FR-30min_log:drift,0.27,,,,FR,drift,1,C4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C5,,4,FR-30min_log:drift,0.362,,,,FR,drift,1,C5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C6,FR-30min_log:drift:g3:C12,4,FR-30min_log:drift,0.352,,,,FR,drift,1,C6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:C9,FR-30min_log:drift:g3:A10,4,FR-30min_log:drift,0.57,,,,FR,drift,1,C9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D1,FR-30min_log:drift:g3:B2,4,FR-30min_log:drift,0.384,,,,FR,drift,1,D1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D10,FR-30min_log:drift:g3:D6,4,FR-30min_log:drift,0.496,,,,FR,drift,1,D10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D11,FR-30min_log:drift:g3:G2,4,FR-30min_log:drift,0.425,,,,FR,drift,1,D11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D12,FR-30min_log:drift:g3:B9,4,FR-30min_log:drift,0.434,,,,FR,drift,1,D12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D2,,4,FR-30min_log:drift,0.278,,,,FR,drift,1,D2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D3,,4,FR-30min_log:drift,0.342,,,,FR,drift,1,D3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D4,,4,FR-30min_log:drift,0.362,,,,FR,drift,1,D4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D7,FR-30min_log:drift:g3:C7,4,FR-30min_log:drift,0.211,,,,FR,drift,1,D7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D8,,4,FR-30min_log:drift,0.306,,,,FR,drift,1,D8,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:D9,FR-30min_log:drift:g3:G6,4,FR-30min_log:drift,0.351,,,,FR,drift,1,D9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E11,FR-30min_log:drift:g3:F9,4,FR-30min_log:drift,0.332,,,,FR,drift,1,E11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E12,FR-30min_log:drift:g3:B6,4,FR-30min_log:drift,0.373,,,,FR,drift,1,E12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E2,FR-30min_log:drift:g3:D4,4,FR-30min_log:drift,0.317,,,,FR,drift,1,E2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E3,,4,FR-30min_log:drift,0.228,,,,FR,drift,1,E3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E4,FR-30min_log:drift:g3:H1,4,FR-30min_log:drift,0.314,,,,FR,drift,1,E4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E5,FR-30min_log:drift:g3:D5,4,FR-30min_log:drift,0.304,,,,FR,drift,1,E5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E6,FR-30min_log:drift:g3:H5,4,FR-30min_log:drift,0.317,,,,FR,drift,1,E6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E7,,4,FR-30min_log:drift,0.311,,,,FR,drift,1,E7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:E9,FR-30min_log:drift:g3:F4,4,FR-30min_log:drift,0.298,,,,FR,drift,1,E9,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F1,FR-30min_log:drift:g3:A12,4,FR-30min_log:drift,0.301,,,,FR,drift,1,F1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F10,FR-30min_log:drift:g3:D3,4,FR-30min_log:drift,0.298,,,,FR,drift,1,F10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F12,FR-30min_log:drift:g3:E1,4,FR-30min_log:drift,0.297,,,,FR,drift,1,F12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F2,,4,FR-30min_log:drift,0.291,,,,FR,drift,1,F2,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F3,FR-30min_log:drift:g3:C10,4,FR-30min_log:drift,0.306,,,,FR,drift,1,F3,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F4,,4,FR-30min_log:drift,0.279,,,,FR,drift,1,F4,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F5,FR-30min_log:drift:g3:B3,4,FR-30min_log:drift,0.321,,,,FR,drift,1,F5,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F6,FR-30min_log:drift:g3:H2,4,FR-30min_log:drift,0.206,,,,FR,drift,1,F6,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:F7,,4,FR-30min_log:drift,0.311,,,,FR,drift,1,F7,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:G1,FR-30min_log:drift:g3:F2,4,FR-30min_log:drift,0.302,,,,FR,drift,1,G1,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:G10,,4,FR-30min_log:drift,0.241,,,,FR,drift,1,G10,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:G11,FR-30min_log:drift:g3:G10,4,FR-30min_log:drift,0.28,,,,FR,drift,1,G11,FR-30min_log.xlsx,0.5,True,True,coded_lineage
FR-30min_log:drift:g4:G12,FR-30min_log:drift:g3:H4,4,FR-30min_log:drift,0.167,,,,FR,drift,1,G12,FR-30min_log.xlsx,0.5,True,True,coded_lineage
