frequency_per_year,period_years,power
2.8448577571121442e-05,35151.142355008786,0.055372266041438696
2.8498575071246435e-05,35089.47368421053,0.030229542920661386
2.854857257137143e-05,35028.02101576182,0.04394431082027738
2.8598570071496424e-05,34966.78321678322,0.06511065832023132
2.8648567571621416e-05,34905.75916230367,0.07614589236235157
2.8698565071746412e-05,34844.947735191636,0.08289316623106359
2.8748562571871405e-05,34784.34782608696,0.08302588002351305
2.87985600719964e-05,34723.958333333336,0.08977767158591489
2.8848557572121393e-05,34663.778162911614,0.08492922968330248
2.8898555072246386e-05,34603.8062283737,0.0809085167232821
2.8948552572371382e-05,34544.0414507772,0.025051111843623602
2.8998550072496375e-05,34484.48275862069,0.01605285570073825
2.9048547572621367e-05,34425.12908777969,0.014767313599202279
2.9098545072746363e-05,34365.9793814433,0.01181515075973302
2.9148542572871356e-05,34307.03259005146,0.01037321681369391
2.919854007299635e-05,34248.28767123288,0.0054656213501986396
2.9248537573121344e-05,34189.743589743586,0.0030318172303114973
2.9298535073246337e-05,34131.39931740615,0.002440162596748819
2.934853257337133e-05,34073.253833049406,0.003153764297646252
2.9398530073496326e-05,34015.30612244898,0.004463799826652272
2.944852757362132e-05,33957.55517826825,0.008615264208062464
2.949852507374631e-05,33900.0,0.011187784762290985
2.9548522573871307e-05,33842.63959390863,0.01099695208215364
2.95985200739963e-05,33785.47297297297,0.014548157681865678
2.9648517574121292e-05,33728.49915682968,0.015686945612659757
2.9698515074246288e-05,33671.71717171717,0.016389523896006074
2.974851257437128e-05,33615.12605042017,0.012303145378392355
2.9798510074496273e-05,33558.724832214764,0.007065734532960451
2.984850757462127e-05,33502.51256281407,0.00536443868699972
2.9898505074746262e-05,33446.48829431438,0.005057823855104596
2.9948502574871255e-05,33390.65108514191,0.0036365406152856225
2.999850007499625e-05,33335.0,0.0031636467825613573
3.0048497575121243e-05,33279.534109816974,0.0027229771265516846
3.0098495075246236e-05,33224.25249169435,0.0029406810980312148
3.0148492575371232e-05,33169.15422885572,0.004082995695792181
3.0198490075496224e-05,33114.23841059603,0.0033625689187775404
3.0248487575621217e-05,33059.50413223141,0.0030544062561562437
3.0298485075746213e-05,33004.9504950495,0.002844978442808688
3.0348482575871206e-05,32950.5766062603,0.0028626029237772276
3.0398480075996198e-05,32896.381578947374,0.002991236866714129
3.0448477576121194e-05,32842.3645320197,0.0033163743493187276
3.0498475076246187e-05,32788.524590163935,0.0034267988195391397
3.054847257637118e-05,32734.860883797053,0.003216995956272278
3.0598470076496175e-05,32681.37254901961,0.005033706588272738
3.064846757662117e-05,32628.058727569332,0.005339071304830602
3.069846507674616e-05,32574.918566775246,0.004915569323781885
3.074846257687115e-05,32521.951219512197,0.005825133993841248
3.0798460076996146e-05,32469.155844155848,0.005158951114890302
3.0848457577121145e-05,32416.531604538086,0.004988171685575673
3.089845507724614e-05,32364.077669902912,0.005874373764652987
3.094845257737113e-05,32311.793214862682,0.0038676127007139503
3.099845007749612e-05,32259.67741935484,0.006151230904153949
3.1048447577621116e-05,32207.72946859904,0.007366492852654698
3.109844507774611e-05,32155.948553054666,0.0073448767064931844
3.114844257787111e-05,32104.33386837881,0.007731914192040701
3.11984400779961e-05,32052.884615384617,0.007455311839423299
3.124843757812109e-05,32001.600000000002,0.0069054992531011215
3.1298435078246086e-05,31950.47923322684,0.006312614855691371
3.134843257837108e-05,31899.521531100483,0.006228890641795286
3.139843007849607e-05,31848.726114649686,0.002549249639386499
3.144842757862107e-05,31798.092209856914,0.0026655794255443558
3.149842507874606e-05,31747.619047619046,0.0025475620198335317
3.1548422578871055e-05,31697.3058637084,0.002294582072692085
3.159842007899605e-05,31647.15189873418,0.003000238449076722
3.164841757912104e-05,31597.156398104267,0.0036326496074060672
3.169841507924603e-05,31547.318611987386,0.003216432977215757
3.174841257937103e-05,31497.63779527559,0.0034753253982497986
3.1798410079496025e-05,31448.11320754717,0.0029686206550374886
3.184840757962102e-05,31398.74411302983,0.003449078809122607
3.189840507974601e-05,31349.529780564266,0.00408494508355869
3.1948402579871e-05,31300.46948356808,0.004257420827829025
3.1998400079996e-05,31251.562499999996,0.0038570129217035923
3.2048397580120995e-05,31202.808112324492,0.005382879082772733
3.209839508024599e-05,31154.205607476637,0.005175122494649061
3.214839258037098e-05,31105.754276827374,0.0053584317423967225
3.219839008049597e-05,31057.45341614907,0.004937207821628191
3.2248387580620965e-05,31009.3023255814,0.0054071011231142775
3.2298385080745965e-05,30961.300309597522,0.0031239346337012426
3.234838258087096e-05,30913.446676970634,0.0029984266876501887
3.239838008099595e-05,30865.74074074074,0.0026437137442833943
3.244837758112094e-05,30818.18181818182,0.002950692872748703
3.2498375081245935e-05,30770.769230769234,0.0027538770628387868
3.254837258137093e-05,30723.50230414747,0.0031343371108087242
3.259837008149593e-05,30676.38036809816,0.004476101291798505
3.264836758162092e-05,30629.40275650842,0.00467299644017542
3.269836508174591e-05,30582.56880733945,0.004311995846767503
3.2748362581870905e-05,30535.877862595422,0.005471725925364042
3.27983600819959e-05,30489.329268292684,0.005694275453353761
3.284835758212089e-05,30442.92237442923,0.006039829333526328
3.289835508224589e-05,30396.656534954407,0.006275810301044031
3.294835258237088e-05,30350.531107738996,0.006375474618084073
3.2998350082495875e-05,30304.545454545456,0.0038664634588901287
3.304834758262087e-05,30258.69894099849,0.004700684986576063
3.309834508274586e-05,30212.990936555892,0.004241792091808804
3.314834258287085e-05,30167.420814479643,0.0041043767599974945
3.319834008299585e-05,30121.987951807227,0.004901799681100485
3.3248337583120845e-05,30076.69172932331,0.004943620579056796
3.329833508324584e-05,30031.53153153153,0.003842088242360733
3.334833258337083e-05,29986.50674662669,0.0030218850164387035
3.339833008349582e-05,29941.61676646707,0.0028746263873692833
