time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-13024000,13024000,0.0290629342004907,23.58499924571646,3.010539266959705,500.70427292189225,0.41181392710806747,0.17167665968608953,0.8949505092231961
-13025000,13025000,0.0300804533859851,23.461317130384998,2.7181272871230515,507.1885388953271,0.359740700731477,0.25387442294811463,0.8978498792170035
-13026000,13026000,0.0310570128797179,23.330228972612815,2.425037156397078,513.0267845508627,0.28972015453923766,0.32081518756755373,0.9017426725400964
-13027000,13027000,0.0320603617034076,23.194710977255774,2.1281074258949553,517.559268671089,0.2059802667426188,0.36859728154301924,0.9064812043014108
-13028000,13028000,0.0329764801386622,23.058597616372374,1.8317069960224843,519.8951332924688,0.11358069070213557,0.39445124912170326,0.911870406782649
-13029000,13029000,0.0338441962506349,22.925168094455795,1.53012372348022,519.5553392899529,0.018118268294345187,0.39691682622677893,0.9176757387073471
-13030000,13030000,0.0346658057627727,22.799009931259253,1.2297016869265993,516.2330421267122,-0.07460778242720245,0.3759426601771492,0.9236345570950795
-13031000,13031000,0.0354924068174285,22.6831811976989,0.9267446146460723,509.9959824571337,-0.15894640487137393,0.3329007530230594,0.9294692727654558
-13032000,13032000,0.0362123028026419,22.581720161664524,0.6196803643986979,501.0455870425276,-0.22974185828685376,0.2705157901059067,0.9349010032373911
-13033000,13033000,0.0368988837100458,22.497751869221894,0.31573557273590197,490.33657085935624,-0.28265616024365847,0.192706556395267,0.9396646626316162
-13034000,13034000,0.0375512524680223,22.433907145075015,0.006612684816036274,478.5318967361219,-0.31444203714811836,0.10435019775370963,0.9435238425725675
-13035000,13035000,0.0381858042704499,22.39211407305592,5.980903404695368,466.86067937366175,-0.323151893464583,0.010985799149346866,0.9462833433846889
-13036000,13036000,0.0387171851360583,22.374363675644474,5.672299872613454,456.4397839815434,-0.30826392339480946,-0.08152905546276967,0.9478008053639687
-13037000,13037000,0.0392207501103319,22.380597665521936,5.362057093480354,448.18521039742114,-0.27071964959132444,-0.16738227952031318,0.9479947488397465
-13038000,13038000,0.0397330618712111,22.411676689296428,5.0525763681490465,442.9489884383103,-0.2128682318733836,-0.24117227142972494,0.9468490119087238
-13039000,13039000,0.0400870135917502,22.46687180462732,4.7420836715857115,441.40229823094063,-0.13831908563365305,-0.2982455614604425,0.9444137946994504
-13040000,13040000,0.0404941457391105,22.54471014856935,4.432687710542789,443.6650887090707,-0.051714851950639754,-0.3349857467052542,0.9408029143194906
-13041000,13041000,0.0407938871921775,22.643367623457728,4.125368892818497,449.78548302994255,0.04156024557685741,-0.3490380799879995,0.9361865010273767
-13042000,13042000,0.0410485068075448,22.760338066640674,3.815364904904799,459.4466368609787,0.1357183950362958,-0.33944916398810454,0.930781812411775
-13043000,13043000,0.0412510260394925,22.891729324692122,3.509384357221194,471.795396816229,0.22492819387030422,-0.3067189999781488,0.924840939110422
-13044000,13044000,0.0413967089954538,23.03409016111275,3.2037262416308927,485.98111763658824,0.30367427300350835,-0.25276219049417115,0.9186366044156846
-13045000,13045000,0.0415002057032251,23.183272158296756,2.8977207448307825,500.8839763964662,0.3670934178905648,-0.18077791243140856,0.9124482280756345
-13046000,13046000,0.0415375246117604,23.334346485760133,2.5947933661680613,515.090582386656,0.41126297678475654,-0.09504545490332975,0.906547916785627
-13047000,13047000,0.0414791004269775,23.483421525774055,2.290664447554928,527.4883648913991,0.4334304240694479,-0.0006568179989789133,0.9011867931128901
-13048000,13048000,0.0415035278613541,23.625936468287463,1.9896311094958823,537.0158254576883,0.43216614931246866,0.09679739785886401,0.8965838963288298
-13049000,13049000,0.0413434153851163,23.757835646828568,1.6871789317758503,542.7184087254313,0.407435825586464,0.19156188429033533,0.8929166212563258
-13050000,13050000,0.0411938260531214,23.87614257656386,1.3869039870223185,544.3299036573259,0.36059169361557303,0.27805816973235037,0.8903130262669126
-13051000,13051000,0.0410581976125701,23.977768043096003,1.0874429568264903,541.8870037646275,0.29427951248444956,0.3512105373233013,0.8888479774432705
-13052000,13052000,0.0408033636419337,24.060383651975577,0.7868827508639712,535.6197133451968,0.2122770782284698,0.40673462611433353,0.888541156040854
-13053000,13053000,0.0405536429496069,24.12267237916385,0.48780423144700286,526.4872384462805,0.11926832698359055,0.44138204873832143,0.8893576070569685
-13054000,13054000,0.0402340589728041,24.163248084710567,0.1895633682181361,515.4450440365736,0.02056843623831549,0.45312064143489456,0.891211884871572
-13055000,13055000,0.0399218190676081,24.181341022316325,6.172265775164874,503.5310591538021,-0.07818221465761531,0.4412468978540911,0.8939735546677944
-13056000,13056000,0.0395620863304121,24.17733363129699,5.873476002321515,492.0287442356817,-0.17134297881088187,0.40642380098781444,0.8974749453900266
-13057000,13057000,0.0391116223929399,24.151446773654023,5.573544020264332,481.8869394408215,-0.25359517551637767,0.3506403810560312,0.9015213863950755
