sheet,context,landing_solution,condition,concentration_mM_if_encoded,replicate,elution_fraction,fluorescence
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,20,323991.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,21,218114.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,22,140520.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,23,85610.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,24,64659.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,25,48590.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,26,44968.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,27,53412.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,28,37232.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,29,37305.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,30,30135.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,31,31552.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,32,30444.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,33,27643.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,34,28359.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,35,25029.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,36,21260.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,37,36333.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,38,18376.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,39,22657.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,40,34054.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,41,21641.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,42,2569.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,43,954.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,44,1156.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,45,-599.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,46,687.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,1,59813.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,2,122876.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,3,987598.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,4,2288038.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,5,1801733.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,6,578121.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,7,221020.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,8,89275.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,9,71982.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,10,127235.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,11,284990.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,12,540763.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,13,874758.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,14,1133453.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,15,1238738.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,16,1161087.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,17,928089.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,18,642034.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,19,391824.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,20,213937.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,21,132353.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,22,82146.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,23,65538.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,24,67244.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,25,76073.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,26,74179.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,27,80003.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,28,84769.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,29,97175.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,30,107627.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,31,121610.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,32,136663.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,33,142094.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,34,149296.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,35,145290.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,36,147326.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,37,148985.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,38,144282.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,39,127729.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,40,-6542.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,41,-6599.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,42,-6740.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,43,-5299.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,44,-6375.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,45,-6258.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,b,46,-6230.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,1,163117.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,2,196861.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,3,276049.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,4,838507.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,5,1535411.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,6,1099301.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,7,550014.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,8,340353.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,9,235319.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,10,230593.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,11,233947.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,12,280686.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,13,414075.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,14,596685.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,15,782683.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,16,882519.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,17,836740.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,18,683196.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,19,516401.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,20,356788.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,21,234173.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,22,159818.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,23,118859.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,c,24,100085.5
